GEOID20,District0
360290043006004,46.0
360290043006005,46.0
360290043006006,46.0
360290043006007,46.0
360290043006008,46.0
360290043006009,46.0
360290043006010,46.0
360290043007000,46.0
360290043007001,46.0
360290043007002,46.0
360290043007003,46.0
360290043007004,46.0
360290043007005,46.0
360290044011000,46.0
360290044011001,46.0
360290044011002,46.0
360290044011003,46.0
360290044011004,46.0
360290044011005,46.0
360290044012000,46.0
360290044012001,46.0
360290044012002,46.0
360290044012003,46.0
360290044012004,46.0
360290044012005,46.0
360290044012006,46.0
360290044012007,46.0
360290044012008,46.0
360290044013000,46.0
360290044013001,46.0
360290044013002,46.0
360290044013003,46.0
360290044013004,46.0
360290044013005,46.0
360290044013006,46.0
360290044013007,46.0
360290044013008,46.0
360290044013009,46.0
360290044014000,46.0
360290044014001,46.0
360290044014002,46.0
360290044014003,46.0
360290044014004,46.0
360290044014005,46.0
360290044021000,46.0
360290044021001,46.0
360290044021002,46.0
360290044021003,36.0
360290044021004,46.0
360290044021005,36.0
360290044021006,36.0
360290044021007,36.0
360290044022000,46.0
360290044022001,46.0
360290044022002,46.0
360290044022003,46.0
360290044022004,46.0
360290044022005,46.0
360290044022006,36.0
360290044022007,36.0
360290044022008,36.0
360290044022009,36.0
360290045001000,46.0
360290045001001,46.0
360290045001002,46.0
360290045001003,46.0
360290045001004,46.0
360290045001005,46.0
360290045001006,46.0
360290045001007,46.0
360290045001008,46.0
360290045001009,46.0
360290045001010,46.0
360290045001011,46.0
360290045002000,46.0
360290045002001,46.0
360290045002002,46.0
360290045002003,46.0
360290045002004,46.0
360290045002005,46.0
360290045002006,46.0
360290045002007,46.0
360290045002008,46.0
360290045002009,46.0
360290045003000,46.0
360290045003001,46.0
360290045003002,46.0
360290045003003,46.0
360290045003004,46.0
360290045003005,46.0
360290045003006,46.0
360290045003007,46.0
360290045003008,46.0
360290045003009,46.0
360290045003010,46.0
360290045003011,46.0
360290045003012,46.0
360290045003013,46.0
360290045003014,46.0
360290045003015,46.0
360290045004000,46.0
360290045004001,46.0
360290045004002,46.0
360290045004003,46.0
360290045004004,46.0
360290045004005,46.0
360290045004006,46.0
360290045004007,46.0
360290045004008,46.0
360290045004009,46.0
360290045004010,46.0
360290045004011,46.0
360290045004012,46.0
360290045004013,46.0
360290045004014,46.0
360290045004015,46.0
360290045004016,46.0
360290045004017,46.0
360290045004018,46.0
360290045005000,46.0
360290045005001,46.0
360290045005002,46.0
360290045005003,46.0
360290045005004,46.0
360290045005005,46.0
360290045005006,46.0
360290045005007,46.0
360290045005008,46.0
360290045005009,46.0
360290045005010,46.0
360290045005011,46.0
360290045005012,46.0
360290045006000,46.0
360290045006001,46.0
360290045006002,46.0
360290045006003,46.0
360290045006004,46.0
360290045006005,46.0
360290045006006,46.0
360290045006007,46.0
360290045006008,46.0
360290046011000,46.0
360290046011001,46.0
360290046011002,46.0
360290046011003,46.0
360290046011004,46.0
360290046011005,46.0
360290046011006,46.0
360290046011007,46.0
360290046012000,46.0
360290046012001,46.0
360290046012002,46.0
360290046012003,46.0
360290046012004,46.0
360290046012005,46.0
360290046012006,46.0
360290046012007,46.0
360290046012008,46.0
360290046013000,46.0
360290046013001,46.0
360290046013002,46.0
360290046013003,46.0
360290046013004,46.0
360290046013005,46.0
360290046013006,46.0
360290046013007,46.0
360290046013008,46.0
360290046013009,46.0
360290046013010,46.0
360290046014000,46.0
360290046014001,46.0
360290046014002,46.0
360290046014003,46.0
360290046014004,46.0
360290046014005,46.0
360290046014006,46.0
360290046014007,46.0
360290046014008,46.0
360290046014009,46.0
360290046014010,46.0
360290046014011,46.0
360290046014012,46.0
360290047011000,46.0
360290047011001,46.0
360290047011002,46.0
360290047011003,46.0
360290047011004,46.0
360290047011005,46.0
360290047011006,46.0
360290047012000,46.0
360290047012001,46.0
360290047012002,46.0
360290047012003,46.0
360290047012004,46.0
360290047012005,46.0
360290047012006,46.0
360290047012007,46.0
360290047021000,46.0
360290047021001,46.0
360290047021002,46.0
360290047021003,46.0
360290047021004,46.0
360290047021005,46.0
360290047021006,46.0
360290047021007,46.0
360290047022000,46.0
360290047022001,46.0
360290047022002,46.0
360290047022003,46.0
360290047022004,46.0
360290047022005,46.0
360290047022006,46.0
360290047022007,46.0
360290047022008,46.0
360290047022009,46.0
360290047022010,46.0
360290047023000,46.0
360290047023001,46.0
360290047023002,46.0
360290047023003,46.0
360290047023004,46.0
360290048001000,46.0
360290048001001,46.0
360290048001002,46.0
360290048001003,46.0
360290048001004,46.0
360290048001005,46.0
360290048001006,46.0
360290048001007,46.0
360290048002000,46.0
360290048002001,46.0
360290048002002,46.0
360290048002003,46.0
360290048002004,46.0
360290048002005,46.0
360290048002006,46.0
360290048002007,46.0
360290048002008,46.0
360290048002009,46.0
360290048002010,46.0
360290048002011,46.0
360290048002012,46.0
360290048002013,46.0
360290048002014,46.0
360290048003000,46.0
360290048003001,46.0
360290048003002,46.0
360290048003003,46.0
360290048003004,46.0
360290048003005,46.0
360290048003006,46.0
360290048003007,46.0
360290048003008,46.0
360290048003009,46.0
360290048003010,46.0
360290048003011,46.0
360290048003012,46.0
360290048003013,46.0
360290049011000,46.0
360290049011001,46.0
360290049011002,46.0
360290049011003,46.0
360290049011004,46.0
360290049011005,46.0
360290049012000,46.0
360290049012001,46.0
360290049012002,46.0
360290049012003,46.0
360290049012004,46.0
360290049021000,46.0
360290049021001,46.0
360290049021002,46.0
360290049021003,46.0
360290049021004,46.0
360290049021005,46.0
360290049021006,46.0
360290049022000,46.0
360290049022001,46.0
360290049022002,46.0
360290049022003,46.0
360290049022004,46.0
360290049022005,46.0
360290049022006,46.0
360290049023000,46.0
360290049023001,46.0
360290049023002,46.0
360290049023003,46.0
360290049023004,46.0
360290049023005,46.0
360290050001000,46.0
360290050001001,46.0
360290050001002,46.0
360290050001003,46.0
360290050001004,46.0
360290050001005,46.0
360290050002000,46.0
360290050002001,46.0
360290050002002,46.0
360290050002003,46.0
360290050002004,46.0
360290050002005,46.0
360290050003000,46.0
360290050003001,46.0
360290050003002,46.0
360290050003003,46.0
360290050003004,46.0
360290050003005,46.0
360290051001000,46.0
360290051001001,46.0
360290051001002,46.0
360290051001003,46.0
360290051001004,46.0
360290051001005,46.0
360290051001006,46.0
360290051001007,46.0
360290051001008,46.0
360290051001009,46.0
360290051001010,46.0
360290051001011,46.0
360290051001012,46.0
360290051001013,46.0
360290051002000,46.0
360290051002001,46.0
360290051002002,46.0
360290051002003,46.0
360290051003000,46.0
360290051003001,46.0
360290051003002,46.0
360290051003003,46.0
360290051003004,46.0
360290051003005,46.0
360290051004000,46.0
360290051004001,46.0
360290051004002,46.0
360290051004003,46.0
360290052011000,46.0
360290052011001,46.0
360290052011002,46.0
360290052011003,46.0
360290052011004,46.0
360290052011005,46.0
360290052011006,46.0
360290052011007,46.0
360290052011008,46.0
360290052012000,46.0
360290052012001,46.0
360290052012002,46.0
360290052012003,46.0
360290052012004,46.0
360290052012005,46.0
360290052013000,46.0
360290052013001,46.0
360290052013002,46.0
360290052013003,46.0
360290052013004,46.0
360290052013005,46.0
360290052013006,46.0
360290052013007,46.0
360290052013008,46.0
360290052013009,46.0
360290052014000,46.0
360290052014001,46.0
360290052014002,46.0
360290052014003,46.0
360290052014004,46.0
360290052014005,46.0
360290052014006,46.0
360290052021000,46.0
360290052021001,46.0
360290052021002,46.0
360290052021003,46.0
360290052021004,46.0
360290052021005,46.0
360290052021006,46.0
360290052021007,46.0
360290052021008,34.0
360290052021009,34.0
360290052021010,34.0
360290052022000,46.0
360290052022001,46.0
360290052022002,46.0
360290052022003,46.0
360290052022004,46.0
360290052022005,46.0
360290052022006,34.0
360290052022007,34.0
360290052022008,34.0
360290052022009,34.0
360290052022010,34.0
360290053001000,46.0
360290053001001,46.0
360290053001002,46.0
360290053001003,46.0
360290053001004,46.0
360290053001005,46.0
360290053001006,46.0
360290053001007,46.0
360290053001008,46.0
360290053001009,46.0
360290053001010,46.0
360290053001011,46.0
360290053001012,46.0
360290053001013,46.0
360290053001014,46.0
360290053001015,46.0
360290053002000,46.0
360290053002001,46.0
360290053002002,46.0
360290053002003,46.0
360290053002004,46.0
360290053002005,46.0
360290053002006,46.0
360290053002007,46.0
360290053002008,46.0
360290053002009,46.0
360290053002010,46.0
360290053002011,46.0
360290054001000,46.0
360290054001001,46.0
360290054001002,46.0
360290054001003,46.0
360290054001004,46.0
360290054001005,46.0
360290054001006,46.0
360290054001007,46.0
360290054001008,46.0
360290054001009,46.0
360290054001010,46.0
360290054001011,46.0
360290054001012,46.0
360290054001013,46.0
360290054001014,46.0
360290054002000,46.0
360290054002001,46.0
360290054002002,46.0
360290054002003,46.0
360290054002004,46.0
360290054002005,46.0
360290054002006,46.0
360290054003000,46.0
360290054003001,46.0
360290054003002,46.0
360290054003003,46.0
360290054003004,46.0
360290054003005,46.0
360290054003006,46.0
360290054003007,46.0
360290054004000,46.0
360290054004001,46.0
360290054004002,46.0
360290054004003,46.0
360290054004004,46.0
360290054004005,46.0
360290055001000,45.0
360290055001001,45.0
360290055001002,45.0
360290055001003,45.0
360290055001004,45.0
360290055001005,45.0
360290055001006,45.0
360290055002000,45.0
360290055002001,45.0
360290055002002,45.0
360290055002003,45.0
360290055002004,45.0
360290055003000,45.0
360290055003001,45.0
360290055003002,45.0
360290055003003,45.0
360290055003004,45.0
360290055003005,45.0
360290055003006,45.0
360290055003007,45.0
360290055003008,45.0
360290055003009,45.0
360290055003010,45.0
360290055003011,45.0
360290055003012,45.0
360290055004000,45.0
360290055004001,45.0
360290055004002,45.0
360290055004003,45.0
360290055004004,45.0
360290056001000,45.0
360290056001001,45.0
360290056001002,45.0
360290056001003,45.0
360290056001004,45.0
360290056001005,45.0
360290056001006,45.0
360290056002000,45.0
360290056002001,45.0
360290056002002,45.0
360290056002003,45.0
360290056002004,45.0
360290056002005,45.0
360290056002006,45.0
360290056002007,45.0
360290056002008,45.0
360290056002009,45.0
360290056003000,45.0
360290056003001,45.0
360290056003002,45.0
360290056003003,45.0
360290056003004,45.0
360290056003005,45.0
360290056003006,45.0
360290056003007,45.0
360290056003008,45.0
360290056003009,45.0
360290056003010,45.0
360290056004000,45.0
360290056004001,45.0
360290056004002,45.0
360290056004003,45.0
360290056004004,45.0
360290056004005,45.0
360290056004006,45.0
360290056005000,45.0
360290056005001,45.0
360290056005002,45.0
360290056005003,45.0
360290056005004,45.0
360290056005005,45.0
360290057001000,45.0
360290057001001,45.0
360290057001002,44.0
360290057001003,45.0
360290057001004,45.0
360290057002000,45.0
360290057002001,44.0
360290057002002,44.0
360290057002003,44.0
360290057002004,44.0
360290057002005,44.0
360290057002006,44.0
360290057003000,44.0
360290057003001,44.0
360290057003002,44.0
360290057003003,44.0
360290057003004,44.0
360290057003005,45.0
360290057003006,45.0
360290057003007,44.0
360290057003008,44.0
360290057003009,45.0
360290057003010,44.0
360290058011000,44.0
360290058011001,44.0
360290058011002,44.0
360290058011003,44.0
360290058011004,44.0
360290058011005,44.0
360290058011006,44.0
360290058011007,44.0
360290058011008,44.0
360290058011009,44.0
360290058011010,44.0
360290058011011,44.0
360290058011012,44.0
360290058011013,45.0
360290058011014,44.0
360290058011015,44.0
360290058012000,44.0
360290058012001,44.0
360290058012002,44.0
360290058012003,44.0
360290058012004,44.0
360290058012005,44.0
360290058012006,44.0
360290058012007,44.0
360290058012008,44.0
360290058013000,44.0
360290058013001,44.0
360290058013002,44.0
360290058013003,44.0
360290058013004,44.0
360290058013005,44.0
360290058013006,44.0
360290058021000,44.0
360290058021001,44.0
360290058021002,44.0
360290058021003,44.0
360290058021004,44.0
360290058021005,44.0
360290058021006,44.0
360290058022000,44.0
360290058022001,44.0
360290058022002,44.0
360290058022003,44.0
360290058022004,44.0
360290058022005,44.0
360290058022007,44.0
360290058022009,44.0
360290058022010,44.0
360290058022011,44.0
360290058022012,44.0
360290058022013,44.0
360290058023000,44.0
360290058023001,44.0
360290058023002,44.0
360290058023003,44.0
360290058023004,44.0
360290058024000,44.0
360290058024001,44.0
360290058024002,44.0
360290058024003,44.0
360290058024004,44.0
360290058024005,45.0
360290059001000,44.0
360290059001001,44.0
360290059001002,44.0
360290059001003,44.0
360290059001004,44.0
360290059001005,44.0
360290059001006,44.0
360290059001007,45.0
360290059001008,45.0
360290059002000,45.0
360290059002001,45.0
360290059002002,45.0
360290059002003,45.0
360290059002004,45.0
360290059002005,44.0
360290059002006,44.0
360290059002007,44.0
360290059002008,44.0
360290059003000,45.0
360290059003001,45.0
360290059003002,45.0
360290059003003,45.0
360290059003004,45.0
360290059003005,45.0
360290059003006,44.0
360290059003007,44.0
360290059004000,45.0
360290059004001,45.0
360290059004002,45.0
360290059004003,45.0
360290059004004,45.0
360290059004005,45.0
360290059004006,45.0
360290059005000,44.0
360290059005001,44.0
360290059005002,44.0
360290059005003,45.0
360290059005004,45.0
360290059005006,45.0
360290059005009,45.0
360290059005010,45.0
360290059005011,45.0
360290059005012,45.0
360290059005013,45.0
360290059005014,45.0
360290059005015,45.0
360290059005016,45.0
360290059005017,45.0
360290059005018,45.0
360290059005019,45.0
360290059005020,45.0
360290059005021,45.0
360290059005022,45.0
360290059005023,45.0
360290059005024,45.0
360290061001000,45.0
360290061001001,45.0
360290061001002,45.0
360290061001003,45.0
360290061001004,45.0
360290061001006,45.0
360290061001007,45.0
360290061001009,45.0
360290061001010,45.0
360290061001011,45.0
360290061001012,45.0
360290061001013,45.0
360290061001014,45.0
360290061001015,45.0
360290061001016,39.0
360290061001017,39.0
360290061001018,39.0
360290061001019,39.0
360290061001020,45.0
360290061001021,45.0
360290061001022,39.0
360290061001023,39.0
360290061001024,39.0
360290061001025,39.0
360290061001026,39.0
360290061001027,39.0
360290061002000,45.0
360290061002001,45.0
360290061002002,45.0
360290061002003,45.0
360290061002004,39.0
360290061002005,39.0
360290061003000,39.0
360290061003001,39.0
360290061003002,39.0
360290061003003,39.0
360290061003004,39.0
360290061003005,39.0
360290061003006,39.0
360290061003007,39.0
360290061003008,39.0
360290061003009,39.0
360290061003010,39.0
360290061003011,39.0
360290061004000,45.0
360290061004001,45.0
360290061004002,45.0
360290061004003,45.0
360290061004004,45.0
360290061004005,45.0
360290061004006,39.0
360290061004007,39.0
360290061005000,45.0
360290061005001,45.0
360290061005002,45.0
360290061005003,45.0
360290061005004,45.0
360290061005005,39.0
360290061005006,39.0
360290063011000,46.0
360290063011001,46.0
360290063011002,46.0
360290063011003,46.0
360290063011004,46.0
360290063011005,46.0
360290063012000,46.0
360290063012001,46.0
360290063012002,46.0
360290063012003,46.0
360290063012004,46.0
360290063012005,46.0
360290063012006,46.0
360290063012007,46.0
360290063013000,45.0
360290063013001,45.0
360290063013002,45.0
360290063013003,45.0
360290063013004,46.0
360290063014000,45.0
360290063014001,45.0
360290063014002,45.0
360290063014003,45.0
360290063014004,45.0
360290063014005,45.0
360290063014006,45.0
360290063014007,45.0
360290063015000,45.0
360290063015001,45.0
360290063015002,45.0
360290063015003,45.0
360290063015004,45.0
360290063015005,45.0
360290063021000,46.0
360290063021001,46.0
360290063021002,46.0
360290063021003,46.0
360290063021004,46.0
360290063021005,46.0
360290063021006,46.0
360290063021007,46.0
360290063021008,46.0
360290063021009,46.0
360290063021010,46.0
360290063021011,46.0
360290063021012,46.0
360290063021013,46.0
360290063022000,46.0
360290063022001,46.0
360290063022002,46.0
360290063022003,46.0
360290063022004,46.0
360290063022005,46.0
360290063022006,46.0
360290063023000,46.0
360290063023001,46.0
360290063023002,46.0
360290063023003,46.0
360290063023004,46.0
360290063023005,46.0
360290065011000,46.0
360290065011001,46.0
360290065011002,34.0
360290065011003,34.0
360290065011004,34.0
360290065011005,34.0
360290065011006,34.0
360290065011007,34.0
360290065012000,46.0
360290065012001,46.0
360290065012002,45.0
360290065012003,46.0
360290065012004,46.0
360290065012005,46.0
360290065012006,34.0
360290065012007,34.0
360290065012008,46.0
360290065012009,34.0
360290065013000,45.0
360290065013001,45.0
360290065013002,34.0
360290065013003,34.0
360290065013004,34.0
360290065013005,34.0
360290065014000,45.0
360290065014001,45.0
360290065014002,34.0
360290065014003,34.0
360290065014004,34.0
360290065014005,39.0
360290065014006,39.0
360290066011000,34.0
360290066011001,39.0
360290066011002,39.0
360290066011003,39.0
360290066011004,34.0
360290066011005,34.0
360290066012000,34.0
360290066012001,34.0
360290066012002,34.0
360290066012003,34.0
360290066012004,34.0
360290066012005,34.0
360290066012006,34.0
360290066012007,34.0
360290066012008,34.0
360290066012009,34.0
360290066012010,34.0
360290066012011,34.0
360290066012012,34.0
360290066013000,34.0
360290066013001,39.0
360290066013002,39.0
360290066013003,39.0
360290066013004,39.0
360290066013005,39.0
360290066013006,39.0
360290066021000,34.0
360290066021001,34.0
360290066021002,34.0
360290066021003,34.0
360290066022000,34.0
360290066022001,34.0
360290066022002,34.0
360290066022003,34.0
360290066023000,34.0
360290066023001,34.0
360290067011000,39.0
360290067011001,39.0
360290067011002,39.0
360290067011003,39.0
360290067011004,39.0
360290067011005,39.0
360290067011006,39.0
360290067011007,39.0
360290067011008,39.0
360290067011009,39.0
360290067011010,39.0
360290067012000,34.0
360290067012001,34.0
360290067012002,39.0
360290067012003,34.0
360290067012004,34.0
360290067013000,40.0
360290067013001,40.0
360290067014000,39.0
360290067014001,39.0
360290067021000,34.0
360290067021001,34.0
360290067021002,34.0
360290067021003,34.0
360290067021004,34.0
360290067021005,34.0
360290067022000,34.0
360290067022001,34.0
360290067022002,34.0
360290067022003,34.0
360290067022004,34.0
360290067022005,34.0
360290067023000,40.0
360290067023001,40.0
360290067024000,40.0
360290067024001,40.0
360290067024002,40.0
360290068011000,40.0
360290068011001,40.0
360290068011002,40.0
360290068011003,40.0
360290068011004,40.0
360290068011005,40.0
360290068011006,40.0
360290068011007,40.0
360290068011008,40.0
360290068011009,40.0
360290068011010,40.0
360290068011011,40.0
360290068011012,40.0
360290068011013,40.0
360290068011014,40.0
360290068011015,40.0
360290068021000,40.0
360290068021001,40.0
360290068021002,40.0
360290068021003,40.0
360290068021004,40.0
360290068021005,40.0
360290068022000,40.0
360290068022001,40.0
360290068022002,40.0
360290068022003,40.0
360290068022004,40.0
360290068022005,40.0
360290068022006,40.0
360290068022007,40.0
360290068022008,40.0
360290068022009,40.0
360290068022010,40.0
360290068023000,40.0
360290068023001,40.0
360290068023002,40.0
360290068023003,40.0
360290068023004,40.0
360290068023005,40.0
360290068023006,40.0
360290069011000,39.0
360290069011001,39.0
360290069011002,39.0
360290069011003,39.0
360290069011004,39.0
360290069011005,39.0
360290069011006,39.0
360290069012000,39.0
360290069012001,39.0
360290069012002,39.0
360290069012003,39.0
360290069012004,39.0
360290069013000,39.0
360290069013001,39.0
360290069013002,39.0
360290069013003,39.0
360290069013004,39.0
360290069013005,39.0
360290069013006,39.0
360290069013007,39.0
360290069013008,39.0
360290069013009,39.0
360290069013010,39.0
360290069013011,39.0
360290069013012,39.0
360290069014000,39.0
360290069014001,39.0
360290069014002,39.0
360290069014003,39.0
360290069014004,39.0
360290069031000,39.0
360290069031001,39.0
360290069031002,39.0
360290069031003,39.0
360290069031004,39.0
360290069031005,39.0
360290069031006,39.0
360290069031007,39.0
360290069031008,40.0
360290069031009,40.0
360290069031010,40.0
360290069031011,40.0
360290069031012,40.0
360290069031013,40.0
360290069031014,40.0
360290069031015,40.0
360290069041000,40.0
360290069041001,40.0
360290069041002,40.0
360290069041003,40.0
360290069041004,40.0
360290069041005,40.0
360290069042000,39.0
360290069042001,39.0
360290069042002,39.0
360290069042003,39.0
360290069042004,39.0
360290069042005,39.0
360290069042006,39.0
360290069042007,40.0
360290069043000,40.0
360290069043001,40.0
360290069043002,40.0
360290069043003,40.0
360290069043004,40.0
360290069043005,40.0
360290069043006,40.0
360290069043007,40.0
360290069043008,40.0
360290069043009,40.0
360290070001000,39.0
360290070001001,39.0
360290070001002,39.0
360290070001003,39.0
360290070001004,39.0
360290070001005,39.0
360290070001006,39.0
360290070001007,39.0
360290070001008,39.0
360290070001009,39.0
360290070001010,39.0
360290070001011,39.0
360290070001012,39.0
360290070001015,39.0
360290070002000,39.0
360290070002001,39.0
360290070002002,39.0
360290070002003,40.0
360290070002009,40.0
360290070002010,40.0
360290070002011,40.0
360290070002012,40.0
360290070002013,40.0
360290070002014,40.0
360290070002015,40.0
360290070002016,40.0
360290070002017,40.0
360290070002018,40.0
360290070002019,40.0
360290070003000,39.0
360290070003001,39.0
360290070003002,39.0
360290070003003,39.0
360290070003004,39.0
360290070003005,39.0
360290070003006,39.0
360290070003007,39.0
360290070003008,39.0
360290070003009,39.0
360290070003010,39.0
360290070003011,39.0
360290070003012,40.0
360290070003013,39.0
360290070003014,40.0
360290071021000,40.0
360290071021001,40.0
360290071021002,40.0
360290071021003,40.0
360290071021004,40.0
360290071021005,40.0
360290071021006,40.0
360290071021007,40.0
360290071021008,40.0
360290071021009,40.0
360290071021010,40.0
360290071022000,40.0
360290071022001,40.0
360290071022002,40.0
360290071022003,40.0
360290071022004,40.0
360290071022005,40.0
360290071022006,40.0
360290071022007,40.0
360290071022008,40.0
360290071022009,40.0
360290071023000,40.0
360290071023001,40.0
360290071023002,40.0
360290071023003,40.0
360290071023004,40.0
360290071023005,40.0
360290071023006,40.0
360290071031000,40.0
360290071031001,40.0
360290071031002,40.0
360290071031003,40.0
360290071032000,40.0
360290071032001,40.0
360290071032002,40.0
360290071032003,40.0
360290071032004,40.0
360290071032005,40.0
360290071032006,40.0
360290071032007,40.0
360290071032008,40.0
360290071032009,40.0
360290071041000,40.0
360290071041001,40.0
360290071041002,40.0
360290071041003,40.0
360290071041004,40.0
360290071041005,40.0
360290071042000,40.0
360290071042001,40.0
360290071042002,40.0
360290071042003,40.0
360290071042004,40.0
360290071042005,40.0
360290071042006,40.0
360290071042007,40.0
360290071043000,40.0
360290071043001,40.0
360290071043002,40.0
360290071043003,40.0
360290071044000,40.0
360290071044001,40.0
360290071044002,40.0
360290072021000,40.0
360290072021001,40.0
360290072021002,40.0
360290072021003,40.0
360290072021004,40.0
360290072021005,40.0
360290072021006,40.0
360290072021010,40.0
360290072021011,40.0
360290072021012,40.0
360290072021013,40.0
360290072021014,40.0
360290072021015,40.0
360290072021017,40.0
360290072021018,40.0
360290072021019,40.0
360290072021020,40.0
360290072021021,40.0
360290072021022,40.0
360290163001000,33.0
360290163001001,34.0
360290163001002,40.0
360290163001003,40.0
360290163001004,40.0
360290163001005,40.0
360290163001006,40.0
360290163001007,40.0
360290163001008,40.0
360290163001009,40.0
360290163001010,40.0
360290163001011,40.0
360290163001012,40.0
360290163001013,40.0
360290163001014,40.0
360290163001015,40.0
360290163001016,40.0
360290163001017,40.0
360290163001018,40.0
360290163001019,40.0
360290163001020,40.0
360290163001021,40.0
360290163001022,40.0
360290163001023,40.0
360290163002000,35.0
360290163002001,33.0
360290163002002,34.0
360290163002003,33.0
360290163002004,33.0
360290163002005,33.0
360290163002006,33.0
360290163002007,33.0
360290163002008,33.0
360290163002009,33.0
360290163002010,33.0
360290163002011,33.0
360290163002012,33.0
360290163002013,33.0
360290163002014,33.0
360290163003000,40.0
360290163003001,40.0
360290163003002,40.0
360290163003003,40.0
360290163003004,40.0
360290163003005,40.0
360290163003006,40.0
360290163003007,40.0
360290163003008,40.0
360290163003009,40.0
360290163003010,40.0
360290163003011,40.0
360290163003012,40.0
360290163003013,40.0
360290163003014,40.0
360290163003015,40.0
360290163003016,40.0
360290163003017,40.0
360290163003018,40.0
360290163003019,40.0
360290163003020,40.0
360290163003021,40.0
360290163003022,40.0
360290163003023,40.0
360290163003024,40.0
360290163003025,40.0
360290163003026,40.0
360290163003027,40.0
360290163003028,40.0
360290163003029,40.0
360290163003030,40.0
360290163003031,40.0
360290163003032,40.0
360290163003033,40.0
360290163003034,40.0
360290163003035,40.0
360290163003036,40.0
360290164001000,40.0
360290164001001,40.0
360290164001002,40.0
360290164001003,40.0
360290164001004,40.0
360290164001005,40.0
360290164001006,40.0
360290164001007,40.0
360290164001008,40.0
360290164001009,40.0
360290164001010,40.0
360290164001011,40.0
360290164001012,40.0
360290164001013,40.0
360290164001014,40.0
360290164001015,40.0
360290164001016,40.0
360290164001017,40.0
360290164001018,40.0
360290164001019,40.0
360290164001020,40.0
360290164002000,40.0
360290164002001,40.0
360290164002002,40.0
360290164002003,40.0
360290164002004,40.0
360290164002005,40.0
360290164002006,40.0
360290164002007,40.0
360290164002008,40.0
360290164002009,40.0
360290164002010,40.0
360290164002011,40.0
360290164002012,40.0
360290164002013,40.0
360290164002014,40.0
360290164002015,40.0
360290164002016,40.0
360290164002017,40.0
360290164002018,40.0
360290164002019,40.0
360290164002020,40.0
360290164002021,40.0
360290164002022,40.0
360290164002023,40.0
360290164002024,40.0
360290164002025,40.0
360290164002026,40.0
360290164002027,40.0
360290164002028,40.0
360290164002029,40.0
360290164002030,40.0
360290164002031,40.0
360290164002032,40.0
360290164002033,40.0
360290164002034,40.0
360290164002035,40.0
360290164002036,40.0
360290164002037,40.0
360290164002038,40.0
360290164003000,40.0
360290164003001,40.0
360290164003002,40.0
360290164003003,40.0
360290164003004,40.0
360290164003005,40.0
360290164003006,40.0
360290164003007,40.0
360290164003008,40.0
360290164003009,40.0
360290164003010,40.0
360290164003011,40.0
360290164003012,40.0
360290164003013,40.0
360290164003014,40.0
360290164003015,40.0
360290164003016,40.0
360290164003017,40.0
360290164003018,40.0
360290164003019,40.0
360290164003020,40.0
360290164003021,40.0
360290164003022,40.0
360290164003023,40.0
360290164003024,40.0
360290164004000,40.0
360290164004001,40.0
360290164004002,40.0
360290164004003,40.0
360290164004004,40.0
360290164004005,40.0
360290164004006,40.0
360290164005000,40.0
360290164005001,40.0
360290164005002,40.0
360290164005003,40.0
360290164005004,40.0
360290164005005,40.0
360290164005006,40.0
360290164005007,40.0
360290164005008,40.0
360290164005009,40.0
360290164005010,40.0
360290164005011,40.0
360290164005012,40.0
360290164005013,40.0
360290165001000,40.0
360290165001001,40.0
360290165001002,40.0
360290165001003,40.0
360290165001004,40.0
360290165001005,40.0
360290165001006,40.0
360290165001007,40.0
360290165001008,40.0
360290165001009,40.0
360290165001010,40.0
360290165001011,40.0
360290165001012,40.0
360290165001013,40.0
360290165001014,40.0
360290165001015,40.0
360290165001016,40.0
360290165001017,40.0
360290165001018,40.0
360290165001019,40.0
360290165001020,40.0
360290165001021,40.0
360290165001022,40.0
360290165001023,40.0
360290165001024,40.0
360290165001025,40.0
360290165001026,40.0
360290165001027,40.0
360290165001028,40.0
360290165001029,40.0
360290165001030,40.0
360290165001031,40.0
360290165001032,40.0
360290165001033,40.0
360290165001034,40.0
360290165001035,40.0
360290165001036,40.0
360290165001037,40.0
360290165001038,40.0
360290165001039,40.0
360290165001040,40.0
360290165001041,40.0
360290165001042,40.0
360290165001043,40.0
360290165001044,40.0
360290165001045,40.0
360290165001046,40.0
360290165001047,40.0
360290165001048,40.0
360290165001049,40.0
360290165001050,40.0
360290165001051,40.0
360290165001052,40.0
360290165001053,40.0
360290165001054,40.0
360290165001055,40.0
360290165001056,40.0
360290165001057,40.0
360290165001058,40.0
360290165001059,40.0
360290165001060,40.0
360290165001061,40.0
360290165001062,40.0
360290165001063,40.0
360290165001064,40.0
360290165001065,40.0
360290165001066,40.0
360290165001067,40.0
360290165001068,40.0
360290165001069,40.0
360290165001070,40.0
360290165001071,40.0
360290165001072,40.0
360290165001073,40.0
360290165001074,40.0
360290165001075,40.0
360290165001076,40.0
360290165001077,40.0
360290165001078,40.0
360290165001079,40.0
360290165001080,40.0
360290165001081,40.0
360290165001082,40.0
360290165001083,40.0
360290165001084,40.0
360290165001085,40.0
360290165001086,40.0
360290165001087,40.0
360290165001088,40.0
360290165001089,40.0
360290165001090,40.0
360290165001091,40.0
360290165001092,40.0
360290165001093,40.0
