GEOID20,District0,District1,District2,District3,District4,District5,District6,District7,District8,District9,District10,District11,District12,District13,District14
360290069031014,17.0,23.0,65.0,97.0,129.0,155.0,168.0,213.0,229.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069031015,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069041000,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069041001,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,324.0,358.0
360290069041002,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069041003,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,324.0,358.0
360290069041004,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290069041005,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290069042000,17.0,23.0,65.0,96.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069042001,17.0,23.0,65.0,96.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069042002,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290069042003,17.0,23.0,65.0,96.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069042004,17.0,23.0,65.0,96.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069042005,17.0,23.0,65.0,96.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069042006,17.0,23.0,65.0,96.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069042007,17.0,23.0,65.0,96.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069043000,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,324.0,358.0
360290069043001,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069043002,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069043003,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069043004,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069043005,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069043006,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,264.0,294.0,305.0,322.0,358.0
360290069043007,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290069043008,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290069043009,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290070001000,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,372.0
360290070001001,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,372.0
360290070001002,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,372.0
360290070001003,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,372.0
360290070001004,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,372.0
360290070001005,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070001006,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070001007,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070001008,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,372.0
360290070001009,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070001010,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070001011,18.0,23.0,65.0,96.0,143.0,154.0,178.0,213.0,230.0,244.0,260.0,294.0,311.0,324.0,372.0
360290070001012,9.0,23.0,65.0,96.0,143.0,154.0,178.0,213.0,230.0,244.0,260.0,294.0,311.0,324.0,372.0
360290070001015,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002000,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002001,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002002,18.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,311.0,324.0,358.0
360290070002003,9.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,311.0,322.0,358.0
360290070002009,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290070002010,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002011,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002012,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002013,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002014,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002015,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002016,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002017,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002018,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070002019,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290070003000,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003001,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003002,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003003,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003004,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003005,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003006,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003007,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003008,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003009,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003010,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003011,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003012,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003013,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290070003014,17.0,23.0,65.0,96.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290071021000,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071021001,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071021002,17.0,33.0,65.0,97.0,139.0,148.0,167.0,213.0,231.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071021003,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,304.0,322.0,358.0
360290071021004,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071021005,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,304.0,322.0,358.0
360290071021006,17.0,33.0,65.0,97.0,129.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071021007,17.0,33.0,65.0,97.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071021008,17.0,33.0,65.0,97.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,304.0,322.0,358.0
360290071021009,17.0,33.0,65.0,97.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,304.0,322.0,352.0
360290071021010,9.0,33.0,65.0,97.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,304.0,322.0,352.0
360290071022000,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022001,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022002,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022003,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022004,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022005,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022006,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022007,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022008,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071022009,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071023000,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071023001,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071023002,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071023003,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071023004,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071023005,17.0,33.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071023006,17.0,33.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071031000,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,324.0,358.0
360290071031001,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071031002,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071031003,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032000,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,324.0,358.0
360290071032001,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032002,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032003,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032004,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,324.0,358.0
360290071032005,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032006,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032007,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032008,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071032009,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071041000,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071041001,17.0,33.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071041002,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071041003,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071041004,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071041005,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042000,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042001,17.0,33.0,65.0,97.0,129.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042002,17.0,33.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042003,17.0,33.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042004,17.0,33.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042005,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042006,17.0,23.0,65.0,97.0,143.0,155.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071042007,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071043000,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071043001,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071043002,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290071043003,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071044000,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071044001,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,322.0,358.0
360290071044002,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021000,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290072021001,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,230.0,251.0,260.0,294.0,305.0,322.0,358.0
360290072021002,17.0,23.0,65.0,97.0,143.0,154.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021003,9.0,33.0,65.0,96.0,143.0,148.0,167.0,213.0,230.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021004,9.0,33.0,65.0,96.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021005,9.0,33.0,65.0,96.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021006,9.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021010,9.0,33.0,81.0,96.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021011,9.0,33.0,81.0,96.0,139.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,304.0,322.0,358.0
360290072021012,9.0,33.0,65.0,96.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021013,9.0,33.0,81.0,96.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021014,9.0,33.0,65.0,96.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,304.0,322.0,358.0
360290072021015,9.0,33.0,65.0,97.0,139.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,304.0,322.0,352.0
360290072021017,17.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021018,9.0,33.0,65.0,97.0,139.0,148.0,167.0,203.0,229.0,251.0,273.0,294.0,304.0,322.0,352.0
360290072021019,9.0,33.0,65.0,97.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,304.0,322.0,352.0
360290072021020,9.0,33.0,65.0,97.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,304.0,322.0,352.0
360290072021021,9.0,33.0,65.0,97.0,143.0,148.0,167.0,213.0,229.0,251.0,273.0,294.0,305.0,322.0,358.0
360290072021022,0.0,33.0,81.0,96.0,139.0,148.0,167.0,203.0,231.0,251.0,273.0,294.0,304.0,322.0,335.0
360290163001000,0.0,34.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001001,0.0,34.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,268.0,277.0,301.0,320.0,352.0
360290163001002,0.0,34.0,81.0,98.0,119.0,148.0,186.0,203.0,231.0,236.0,268.0,277.0,301.0,320.0,352.0
360290163001003,0.0,33.0,81.0,98.0,119.0,148.0,186.0,203.0,231.0,236.0,268.0,277.0,301.0,320.0,352.0
360290163001004,0.0,33.0,81.0,98.0,119.0,148.0,186.0,203.0,231.0,236.0,269.0,277.0,301.0,320.0,352.0
360290163001005,0.0,33.0,81.0,98.0,119.0,148.0,186.0,203.0,231.0,236.0,269.0,277.0,301.0,322.0,352.0
360290163001006,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,352.0
360290163001007,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,352.0
360290163001008,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,352.0
360290163001009,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,352.0
360290163001010,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,352.0
360290163001011,0.0,34.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001012,0.0,34.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,268.0,277.0,301.0,320.0,335.0
360290163001013,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,352.0
360290163001014,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,322.0,352.0
360290163001015,20.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001016,0.0,34.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163001017,0.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001018,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001019,0.0,33.0,81.0,99.0,119.0,148.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001020,0.0,32.0,81.0,99.0,119.0,148.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001021,0.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001022,0.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163001023,0.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163002000,19.0,34.0,81.0,98.0,119.0,166.0,185.0,206.0,233.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002001,19.0,34.0,81.0,99.0,119.0,166.0,185.0,206.0,233.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002002,0.0,34.0,89.0,98.0,119.0,148.0,186.0,206.0,232.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002003,19.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,233.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002004,19.0,34.0,81.0,99.0,119.0,166.0,185.0,206.0,233.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002005,19.0,34.0,81.0,99.0,119.0,166.0,185.0,206.0,233.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002006,19.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,233.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002007,19.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,233.0,246.0,268.0,277.0,301.0,320.0,353.0
360290163002008,20.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163002009,0.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163002010,20.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163002011,20.0,34.0,81.0,99.0,119.0,166.0,186.0,206.0,231.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163002012,20.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,233.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163002013,20.0,34.0,81.0,99.0,119.0,166.0,186.0,206.0,233.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163002014,19.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,233.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163003000,20.0,34.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163003001,20.0,34.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003002,20.0,34.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003003,20.0,34.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,353.0
360290163003004,20.0,34.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003005,20.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003006,20.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003007,0.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003008,0.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003009,0.0,33.0,81.0,99.0,119.0,148.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003010,0.0,33.0,81.0,99.0,119.0,148.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003011,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290163003012,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,352.0
360290163003013,0.0,33.0,81.0,99.0,119.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,335.0
360290163003014,0.0,33.0,81.0,99.0,139.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,335.0
360290163003015,0.0,33.0,81.0,96.0,139.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,320.0,335.0
360290163003016,0.0,33.0,81.0,99.0,139.0,148.0,186.0,203.0,231.0,236.0,273.0,277.0,301.0,322.0,335.0
360290163003017,0.0,32.0,81.0,99.0,139.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,322.0,335.0
360290163003018,0.0,32.0,81.0,99.0,139.0,148.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,322.0,335.0
360290163003019,0.0,32.0,81.0,99.0,119.0,166.0,186.0,203.0,231.0,246.0,273.0,277.0,301.0,322.0,335.0
