GEOID20,District0,District1,District2,District3,District4
360290006002002,669.0,1916.0,2118.0,3003.0,3455.0
360290006002003,669.0,1916.0,2118.0,3003.0,3455.0
360290006002004,669.0,1916.0,2118.0,3003.0,3455.0
360290006002005,669.0,1916.0,2118.0,3003.0,3455.0
360290006003000,669.0,1916.0,2118.0,3003.0,3455.0
360290006003001,669.0,1916.0,2118.0,3003.0,3455.0
360290006003002,669.0,1916.0,2118.0,3003.0,3455.0
360290006003003,669.0,1916.0,2118.0,3003.0,3455.0
360290006003004,669.0,1916.0,2118.0,3003.0,3455.0
360290006003005,669.0,1916.0,2118.0,3003.0,3455.0
360290006004000,669.0,1916.0,2118.0,3003.0,3455.0
360290006004001,669.0,1916.0,2118.0,3003.0,3455.0
360290006004002,669.0,1916.0,2118.0,3003.0,3455.0
360290006004003,669.0,1916.0,2118.0,3003.0,3455.0
360290006004004,669.0,1916.0,2118.0,3003.0,3455.0
360290006004005,669.0,1916.0,2118.0,3003.0,3455.0
360290006004006,669.0,1916.0,2118.0,3003.0,3455.0
360290007001000,669.0,1916.0,2118.0,3003.0,3455.0
360290007001001,669.0,1916.0,2118.0,3003.0,3455.0
360290007001002,669.0,1916.0,2118.0,3003.0,3455.0
360290007001003,669.0,1916.0,2118.0,3003.0,3455.0
360290007001004,669.0,1916.0,2118.0,3003.0,3455.0
360290007001005,669.0,1916.0,2118.0,3003.0,3455.0
360290007002000,669.0,1916.0,2118.0,3003.0,3455.0
360290007002001,669.0,1916.0,2118.0,3003.0,3455.0
360290007002002,669.0,1916.0,2118.0,3003.0,3455.0
360290007002003,669.0,1916.0,2118.0,3003.0,3455.0
360290007002004,669.0,1916.0,2118.0,3003.0,3455.0
360290007002005,669.0,1916.0,2118.0,3003.0,3455.0
360290007003000,669.0,1916.0,2118.0,3003.0,3455.0
360290007003001,669.0,1916.0,2118.0,3003.0,3455.0
360290007003002,669.0,1916.0,2118.0,3003.0,3455.0
360290007003003,669.0,1916.0,2118.0,3003.0,3455.0
360290007003004,669.0,1916.0,2118.0,3003.0,3455.0
360290007003005,669.0,1916.0,2118.0,3003.0,3455.0
360290007003006,669.0,1916.0,2118.0,3003.0,3455.0
360290007004000,669.0,1916.0,2118.0,3003.0,3455.0
360290007004001,669.0,1916.0,2118.0,3003.0,3455.0
360290007004002,669.0,1916.0,2118.0,3003.0,3455.0
360290007004003,669.0,1916.0,2118.0,3003.0,3455.0
360290007004004,669.0,1916.0,2118.0,3003.0,3455.0
360290007004005,669.0,1916.0,2118.0,3003.0,3455.0
360290007005000,669.0,1916.0,2118.0,3003.0,3455.0
360290007005001,669.0,1916.0,2118.0,3003.0,3455.0
360290007005002,669.0,1916.0,2118.0,3003.0,3455.0
360290007005003,669.0,1916.0,2118.0,3003.0,3455.0
360290007005004,669.0,1916.0,2118.0,3003.0,3455.0
360290007005005,669.0,1916.0,2118.0,3003.0,3455.0
360290007005006,669.0,1916.0,2118.0,3003.0,3455.0
360290008001000,669.0,1916.0,2118.0,3003.0,3455.0
360290008001001,669.0,1916.0,2118.0,3003.0,3455.0
360290008001002,669.0,1916.0,2118.0,3003.0,3455.0
360290008001003,669.0,1916.0,2118.0,3003.0,3455.0
360290008001004,669.0,1916.0,2118.0,3003.0,3455.0
360290008001005,669.0,1916.0,2118.0,3003.0,3455.0
360290008001006,669.0,1916.0,2118.0,3003.0,3455.0
360290008001007,669.0,1916.0,2118.0,3003.0,3455.0
360290008002000,669.0,1916.0,2118.0,3003.0,3455.0
360290008002001,669.0,1916.0,2118.0,3003.0,3455.0
360290008002002,669.0,1916.0,2118.0,3003.0,3455.0
360290008002003,669.0,1916.0,2118.0,3003.0,3455.0
360290008002004,669.0,1916.0,2118.0,3003.0,3455.0
360290008002005,669.0,1916.0,2118.0,3003.0,3455.0
360290008002006,669.0,1916.0,2118.0,3003.0,3455.0
360290008002007,669.0,1916.0,2118.0,3003.0,3455.0
360290008002008,669.0,1916.0,2118.0,3003.0,3455.0
360290008002009,669.0,1916.0,2118.0,3003.0,3455.0
360290008002010,669.0,1916.0,2118.0,3003.0,3455.0
360290008002011,669.0,1916.0,2118.0,3003.0,3455.0
360290008003000,669.0,1916.0,2118.0,3003.0,3455.0
360290008003001,669.0,1916.0,2118.0,3003.0,3455.0
360290008003002,669.0,1916.0,2118.0,3003.0,3455.0
360290008003003,669.0,1916.0,2118.0,3003.0,3455.0
360290008003004,669.0,1916.0,2118.0,3003.0,3455.0
360290008003005,669.0,1916.0,2118.0,3003.0,3455.0
360290008003006,669.0,1916.0,2118.0,3003.0,3455.0
360290008003007,669.0,1916.0,2118.0,3003.0,3455.0
360290008003008,669.0,1916.0,2118.0,3003.0,3455.0
360290008003009,669.0,1916.0,2118.0,3003.0,3455.0
360290008003010,669.0,1916.0,2118.0,3003.0,3455.0
360290008003011,669.0,1916.0,2118.0,3003.0,3455.0
360290008004000,669.0,1916.0,2118.0,3003.0,3455.0
360290008004001,669.0,1916.0,2118.0,3003.0,3455.0
360290008004002,669.0,1916.0,2118.0,3003.0,3455.0
360290008004003,669.0,1916.0,2118.0,3003.0,3455.0
360290008004004,669.0,1916.0,2118.0,3003.0,3455.0
360290008004005,669.0,1916.0,2118.0,3003.0,3455.0
360290009001000,669.0,1916.0,2118.0,3003.0,3455.0
360290009001001,669.0,1916.0,2118.0,3003.0,3455.0
360290009001002,669.0,1916.0,2118.0,3003.0,3455.0
360290009001003,669.0,1916.0,2118.0,3003.0,3455.0
360290009001004,669.0,1916.0,2118.0,3003.0,3455.0
360290009001005,669.0,1916.0,2118.0,3003.0,3455.0
360290009001006,669.0,1916.0,2118.0,3003.0,3455.0
360290009002000,669.0,1916.0,2118.0,3003.0,3455.0
360290009002001,669.0,1916.0,2118.0,3003.0,3455.0
360290009002002,669.0,1916.0,2118.0,3003.0,3455.0
360290009002003,669.0,1916.0,2118.0,3003.0,3455.0
360290009002004,669.0,1916.0,2118.0,3003.0,3455.0
360290009002005,669.0,1916.0,2118.0,3003.0,3455.0
360290009002006,669.0,1916.0,2118.0,3003.0,3455.0
360290009002007,669.0,1916.0,2118.0,3003.0,3455.0
360290009002008,669.0,1916.0,2118.0,3003.0,3455.0
360290009002009,669.0,1916.0,2118.0,3003.0,3455.0
360290009002010,669.0,1916.0,2118.0,3003.0,3455.0
360290009002011,669.0,1916.0,2118.0,3003.0,3455.0
360290009003000,669.0,1916.0,2118.0,3003.0,3455.0
360290009003001,669.0,1916.0,2118.0,3003.0,3455.0
360290009003002,669.0,1916.0,2118.0,3003.0,3455.0
360290009003003,669.0,1916.0,2118.0,3003.0,3455.0
360290009003004,669.0,1916.0,2118.0,3003.0,3455.0
360290009003005,669.0,1916.0,2118.0,3003.0,3455.0
360290009003006,669.0,1916.0,2118.0,3003.0,3455.0
360290009003007,669.0,1916.0,2118.0,3003.0,3455.0
360290009003008,669.0,1916.0,2118.0,3003.0,3455.0
360290009003009,669.0,1916.0,2118.0,3003.0,3455.0
360290010001000,669.0,1916.0,2118.0,3002.0,3455.0
360290010001001,669.0,1916.0,2118.0,3002.0,3455.0
360290010001002,669.0,1916.0,2118.0,3002.0,3455.0
