GEOID,x,y,area,population,p_public_transportation_commute,p_walk_commute,mean_commute_time,p_bachelors_degree_or_higher,unemployment_rate,p_GRAPI<15%,p_GRAPI>35%,p_without_health_insurance,p_vacant_housing_units,p_renter_occupied,median_household_income,p_SNAP_benefits,p_below_poverty_line,p_white,p_age_students,median_age,p_mobile_homes,p_without_person_vehicle,p_veterans
3710100PR28,1189434.142829195,-530471.3569812188,58.91395732913581,,,,,,,,,,,,,,,,,,,,
3710100PR30,1193464.0864998882,-521435.48644806165,52.281503439438495,,,,,,,,,,,,,,,,,,,,
3710100PR32,1195136.3963599552,-505837.22141280526,58.8771417474721,,,,,,,,,,,,,,,,,,,,
3710100PR33,1170653.781988874,-532840.2904881235,55.94253223794831,,,,,,,,,,,,,,,,,,,,
3710100PR34,1183895.8350347946,-519983.50589995884,34.35005953300312,,,,,,,,,,,,,,,,,,,,
3710100PR35,1180108.656110489,-544966.1328281758,99.50395083991367,,,,,,,,,,,,,,,,,,,,
3710100PR36,1212746.7237547522,-518500.88044072775,107.07536468495638,,,,,,,,,,,,,,,,,,,,
3710100PR37,1192268.1636767124,-540753.7708552949,157.70547152141114,,,,,,,,,,,,,,,,,,,,
3710100PR38,1189002.7378575108,-552273.0353501054,119.17038845924753,,,,,,,,,,,,,,,,,,,,
371010PR10A,1185269.9412913667,-513810.5160565956,12.122343246909768,,,,,,,,,,,,,,,,,,,,
371010PR10B,1182864.9824211395,-511056.5508896455,23.414058171422404,,,,,,,,,,,,,,,,,,,,
371010PR11A,1180452.6307944527,-519340.4013782489,19.682660559648856,,,,,,,,,,,,,,,,,,,,
371010PR11B,1179934.7498400304,-514902.77204898297,17.824148426177025,,,,,,,,,,,,,,,,,,,,
371010PR12A,1176122.2951005083,-518410.553045188,25.45622536447232,,,,,,,,,,,,,,,,,,,,
371010PR12B,1181237.979615028,-524283.35836444487,24.412434725092954,,,,,,,,,,,,,,,,,,,,
371010PR23A,1173893.6859910365,-527700.1483409639,29.672783694121517,,,,,,,,,,,,,,,,,,,,
371010PR23B,1167916.9305680634,-527618.9333159003,31.950630597502084,,,,,,,,,,,,,,,,,,,,
371010PR27A,1196101.2850807072,-527410.4843638893,8.098516198934599,,,,,,,,,,,,,,,,,,,,
371010PR27B,1189882.389191541,-525307.8604483989,34.66292045304978,,,,,,,,,,,,,,,,,,,,
371010PR29A,1188662.7394977072,-507821.07968971704,55.78102479157689,,,,,,,,,,,,,,,,,,,,
371010PR29B,1192925.822481402,-512987.95999928494,42.88331906865604,,,,,,,,,,,,,,,,,,,,
371010PR31A,1179831.5383903938,-526309.9680109193,21.849842755909975,,,,,,,,,,,,,,,,,,,,
371010PR31B,1172892.7884406734,-522835.6717942673,30.012404156210547,,,,,,,,,,,,,,,,,,,,
37103000P01,1280879.0410639283,-559503.2890357664,138.3508169176018,,,,,,,,,,,,,,,,,,,,
37103000P02,1276972.6872635982,-567396.4118217491,102.99231971612852,,,,,,,,,,,,,,,,,,,,
37103000P03,1277194.702175124,-577323.3853243875,112.54259413660063,,,,,,,,,,,,,,,,,,,,
37103000P04,1303395.0996850475,-574865.8907990074,271.96946084573597,,,,,,,,,,,,,,,,,,,,
37103000P05,1289082.8474215458,-572301.9010450419,236.41368517667047,,,,,,,,,,,,,,,,,,,,
37103000P06,1266099.5367648976,-576251.0764535267,127.498277631763,,,,,,,,,,,,,,,,,,,,
37103000P07,1305151.3275872807,-588041.8555901224,238.90817462137977,,,,,,,,,,,,,,,,,,,,
371050000A1,1120222.5873249734,-542645.4461720785,31.018802522673056,,,,,,,,,,,,,,,,,,,,
371050000A2,1123780.781603949,-536449.4515874899,58.26326559004014,,,,,,,,,,,,,,,,,,,,
371050000B1,1124815.3547994446,-527038.0368500513,96.67116362935134,,,,,,,,,,,,,,,,,,,,
371050000B2,1119966.7594085212,-534049.3667398454,12.334726046165985,,,,,,,,,,,,,,,,,,,,
371050000C1,1121321.1574223656,-550372.1306770954,97.80492230806546,,,,,,,,,,,,,,,,,,,,
371050000C2,1113668.7367107423,-546301.8797794438,78.88893714107877,,,,,,,,,,,,,,,,,,,,
371050000D1,1110029.012464029,-538185.8113894194,102.51834553158973,,,,,,,,,,,,,,,,,,,,
371050000D2,1116414.6230659373,-533463.0438819488,48.2169332881608,,,,,,,,,,,,,,,,,,,,
371050000E1,1131832.7898434664,-535104.3943370384,108.36721567293691,,,,,,,,,,,,,,,,,,,,
371050000E2,1126143.33054003,-542515.6722706988,37.15057464017532,,,,,,,,,,,,,,,,,,,,
3710700000C,1274225.2661749697,-538384.2530035172,96.99042042401952,,,,,,,,,,,,,,,,,,,,
3710700000I,1254134.3765681086,-543403.2037204058,56.39234435637833,,,,,,,,,,,,,,,,,,,,
3710700000N,1261351.0716357506,-556249.8055564763,86.15342423390098,,,,,,,,,,,,,,,,,,,,
3710700000V,1265055.8324589478,-541498.5429408958,79.8999337632973,,,,,,,,,,,,,,,,,,,,
3710700000W,1265984.0445394842,-563424.776834629,105.22988246743941,,,,,,,,,,,,,,,,,,,,
371070000FC,1257886.12264773,-550435.6358723921,80.7886855093031,,,,,,,,,,,,,,,,,,,,
371070000K1,1267747.585160685,-551481.9764086223,3.750775982710463,,,,,,,,,,,,,,,,,,,,
371070000K2,1267650.6185102593,-549861.3692168546,1.3462469020725483,,,,,,,,,,,,,,,,,,,,
371070000K3,1265556.6086398158,-549761.5323599984,2.938717993243872,,,,,,,,,,,,,,,,,,,,
371070000K4,1264294.005703849,-548124.3045798033,6.090229031135152,,,,,,,,,,,,,,,,,,,,
371070000K5,1266250.183616827,-548578.0888957419,1.6763415244036772,,,,,,,,,,,,,,,,,,,,
371070000K6,1268811.264916163,-546271.8838434411,11.285567161699902,,,,,,,,,,,,,,,,,,,,
371070000K7,1271606.708402014,-547495.369429841,28.085588192665384,,,,,,,,,,,,,,,,,,,,
371070000K8,1268945.9055032702,-550568.4781810471,2.978096832744108,,,,,,,,,,,,,,,,,,,,
371070000K9,1264301.737931404,-546448.1060340411,11.396506348416464,,,,,,,,,,,,,,,,,,,,
371070000MH,1248472.9790236,-548575.0933868362,120.25229307009165,,,,,,,,,,,,,,,,,,,,
371070000SH,1276974.7303303762,-547499.6150950216,62.21596461734595,,,,,,,,,,,,,,,,,,,,
371070000SW,1271068.5875133025,-556488.8113160379,52.87912983286184,,,,,,,,,,,,,,,,,,,,
371070000T1,1256473.7076226652,-565048.8767211838,69.98723604022896,,,,,,,,,,,,,,,,,,,,
371070000T2,1249343.0813489612,-559296.8138861548,65.92289668026865,,,,,,,,,,,,,,,,,,,,
37107000PH1,1261093.033842903,-571633.7437445918,53.21270795143212,,,,,,,,,,,,,,,,,,,,
37107000PH2,1256143.8029857867,-574195.9691984265,41.320219301497175,,,,,,,,,,,,,,,,,,,,
3710900AS25,938035.9499113604,-548829.3182479374,10.349978282622915,,,,,,,,,,,,,,,,,,,,
3710900BC13,934676.534841815,-549045.5453801629,8.571293591378389,,,,,,,,,,,,,,,,,,,,
3710900BS26,938236.9891735922,-544743.5118226253,18.8681536713891,,,,,,,,,,,,,,,,,,,,
3710900CF19,958445.3491657013,-551919.5568277495,14.520773958189553,,,,,,,,,,,,,,,,,,,,
3710900DN29,955205.411255101,-542758.825080637,20.06780594280654,,,,,,,,,,,,,,,,,,,,
3710900DV08,923164.0916069369,-545555.7649619993,89.9137722550224,,,,,,,,,,,,,,,,,,,,
3710900DW28,950606.1289660173,-546859.9901058391,53.033248302834004,,,,,,,,,,,,,,,,,,,,
3710900HC33,924972.686053204,-553289.0442558991,79.51019475847306,,,,,,,,,,,,,,,,,,,,
3710900IS20,943893.4316296894,-555627.0558062022,32.67367737661362,,,,,,,,,,,,,,,,,,,,
3710900IS23,942980.904069222,-551670.877734249,38.94125998817506,,,,,,,,,,,,,,,,,,,,
3710900LB34,932467.8713749519,-555386.7887901042,30.580813186583253,,,,,,,,,,,,,,,,,,,,
3710900LI14,934896.8991498555,-552582.6208173628,9.763310301845536,,,,,,,,,,,,,,,,,,,,
3710900LN11,932320.3192286273,-550474.9331490003,3.8259265000881078,,,,,,,,,,,,,,,,,,,,
3710900LS12,932672.9433742783,-552264.5289524713,4.907688032350042,,,,,,,,,,,,,,,,,,,,
3710900LW18,950501.2381469366,-554837.6494944019,27.505074450252316,,,,,,,,,,,,,,,,,,,,
3710900LW31,955969.89777694,-555249.957848707,30.50731007810546,,,,,,,,,,,,,,,,,,,,
3710900NB35,914735.9748537838,-549804.879631228,133.14302180461695,,,,,,,,,,,,,,,,,,,,
3710900OB21,943266.3220454224,-547482.242757542,30.35379084430894,,,,,,,,,,,,,,,,,,,,
3710900PC22,944812.7877291744,-544194.7334346045,33.057197203892336,,,,,,,,,,,,,,,,,,,,
3710900SL24,937880.0997648054,-554643.0320174193,22.564125730042964,,,,,,,,,,,,,,,,,,,,
3710900ST36,932483.3867772628,-545223.5062623926,53.64402153041684,,,,,,,,,,,,,,,,,,,,
3710900TA37,955888.3979837555,-549830.8680268798,22.651969422531664,,,,,,,,,,,,,,,,,,,,
3710900WP32,956552.1761670412,-546133.8930860043,20.029077342082267,,,,,,,,,,,,,,,,,,,,
3711100NEBO,870876.0258324078,-527137.7144913818,53.03112220960062,,,,,,,,,,,,,,,,,,,,
371110MAR-1,863935.4659701311,-524280.8568295738,68.66588637312779,,,,,,,,,,,,,,,,,,,,
371110MAR-2,863299.87879529,-532163.4313974819,5.0098704919579315,,,,,,,,,,,,,,,,,,,,
371110MAR-3,865452.6175567325,-528452.131930984,8.310768948451054,,,,,,,,,,,,,,,,,,,,
371110MAR-4,866209.2559062727,-531484.629502059,15.2270663301558,,,,,,,,,,,,,,,,,,,,
371110MAR-5,860991.3006799775,-531013.5862079379,8.143978200551107,,,,,,,,,,,,,,,,,,,,
37111CCREEK,848366.1064127329,-544016.0236299834,82.02112264400428,,,,,,,,,,,,,,,,,,,,
37111DYSART,875358.5917124897,-538715.4771961294,104.11591227494736,,,,,,,,,,,,,,,,,,,,
37111FORT-1,845068.352807238,-533035.2656850965,127.01003069700096,,,,,,,,,,,,,,,,,,,,
37111FORT-2,846258.7256196565,-539460.9057557329,66.81770432099283,,,,,,,,,,,,,,,,,,,,
37111GLENWD,867512.7286161358,-542149.8079194644,96.38821681676582,,,,,,,,,,,,,,,,,,,,
37111HIGGIN,869835.5228754634,-534141.5832278803,34.5552873826758,,,,,,,,,,,,,,,,,,,,
37111M.COVE,857743.9249462691,-543729.4618604992,103.6706632395582,,,,,,,,,,,,,,,,,,,,
37111N.COVE,865540.1587515642,-510562.63961380546,110.09694134625857,,,,,,,,,,,,,,,,,,,,
37111PLEASA,853892.1323746281,-526988.5776838337,116.94153054840604,,,,,,,,,,,,,,,,,,,,
37111T.COVE,856186.4269438958,-518378.05027157336,101.32990660439665,,,,,,,,,,,,,,,,,,,,
37111WEST-M,859823.4759517288,-535200.9170563822,51.396829565419544,,,,,,,,,,,,,,,,,,,,
37113000001,737652.3992767546,-591393.0572146768,19.619282935522676,,,,,,,,,,,,,,,,,,,,
37113000002,739064.9047117768,-593492.2311298228,10.176815518303593,,,,,,,,,,,,,,,,,,,,
37113000003,742461.18247734,-594658.3742538039,29.678078685517328,,,,,,,,,,,,,,,,,,,,
37113000004,736552.2732562337,-588415.0337418169,30.45663389846469,,,,,,,,,,,,,,,,,,,,
37113000005,737641.9698683349,-597765.4822552595,43.708283128740185,,,,,,,,,,,,,,,,,,,,
37113000006,747189.9004033488,-587061.114032023,71.47280999014532,,,,,,,,,,,,,,,,,,,,
37113000007,748406.1729055173,-592971.344207968,65.8156446710124,,,,,,,,,,,,,,,,,,,,
37113000008,752242.5826508533,-597814.7266118375,75.74352224885678,,,,,,,,,,,,,,,,,,,,
37113000009,756858.4850551211,-606072.1735589176,148.8842164856383,,,,,,,,,,,,,,,,,,,,
37113000010,746945.2033787436,-609270.2136257241,37.22458634666389,,,,,,,,,,,,,,,,,,,,
37113000011,738494.1019806254,-606562.4253463524,191.96947299212076,,,,,,,,,,,,,,,,,,,,
37113000012,727670.1158345528,-598839.1834711483,195.19505708407596,,,,,,,,,,,,,,,,,,,,
37113000013,717123.6323567602,-589030.3779280818,194.39793781383975,,,,,,,,,,,,,,,,,,,,
37113000014,728260.0262705537,-585416.0781421327,112.9615590455222,,,,,,,,,,,,,,,,,,,,
37113000015,738993.2750333465,-580635.1010878958,119.14612188658828,,,,,,,,,,,,,,,,,,,,
371150BEECH,819155.2936584998,-514454.87355245586,114.94867247791971,,,,,,,,,,,,,,,,,,,,
371150NORTH,803080.5756961864,-519032.37742531864,76.77955391948478,,,,,,,,,,,,,,,,,,,,
371150SANDY,793896.2878336839,-530218.4585012785,43.02151990604732,,,,,,,,,,,,,,,,,,,,
371150SOUTH,796631.0286330119,-524381.6599457874,91.96359566993061,,,,,,,,,,,,,,,,,,,,
37115EBBS-C,811874.5729418026,-506017.83851277275,96.2025743035707,,,,,,,,,,,,,,,,,,,,
37115GRAPEV,808088.4280740366,-513874.3886407855,52.55155420380622,,,,,,,,,,,,,,,,,,,,
37115HOT-SP,786790.4715681317,-510908.68662836397,127.77571975537188,,,,,,,,,,,,,,,,,,,,
37115LAUREL,800353.2415760368,-501257.87232695456,200.89471146463467,,,,,,,,,,,,,,,,,,,,
37115MARS-H,810967.3828313255,-519270.4070244915,61.744519116394116,,,,,,,,,,,,,,,,,,,,
37115REVERE,798613.0649964083,-509561.45900528994,27.3678363012389,,,,,,,,,,,,,,,,,,,,
37115SPRING,783440.4856919358,-524399.5539020384,169.3535219264036,,,,,,,,,,,,,,,,,,,,
37115WALNUT,793969.4386471857,-517789.4001508787,106.29207086049367,,,,,,,,,,,,,,,,,,,,
3711700000J,1326407.939856796,-485405.3393486407,163.5210908324114,,,,,,,,,,,,,,,,,,,,
3711700000W,1316188.753565916,-482157.7314738395,118.87787699572637,,,,,,,,,,,,,,,,,,,,
371170000BG,1304862.853618272,-491865.5351081384,78.5651359550188,,,,,,,,,,,,,,,,,,,,
371170000CR,1298210.5476196748,-487424.84098719293,63.261626707715976,,,,,,,,,,,,,,,,,,,,
371170000GN,1283525.2572431397,-467802.09419081564,176.56715364522466,,,,,,,,,,,,,,,,,,,,
371170000GR,1316016.246666586,-494481.6819702007,149.19381088674376,,,,,,,,,,,,,,,,,,,,
371170000HM,1297940.699917256,-472972.88987095264,106.78500457594535,,,,,,,,,,,,,,,,,,,,
371170000HS,1286937.1056307317,-477175.21576226974,45.58872407685026,,,,,,,,,,,,,,,,,,,,
371170000PP,1297835.5943715596,-478540.99621983606,41.66602482061213,,,,,,,,,,,,,,,,,,,,
371170000R1,1291672.0986946423,-488061.47307622107,48.318023093130655,,,,,,,,,,,,,,,,,,,,
371170000R2,1288381.5641368628,-482592.80519454705,87.5720606496483,,,,,,,,,,,,,,,,,,,,
371170000W1,1306641.561867707,-484341.40518288384,54.02877080421021,,,,,,,,,,,,,,,,,,,,
371170000W2,1305088.2801112742,-478693.3047171904,51.561331163440634,,,,,,,,,,,,,,,,,,,,
37119000001,973101.0982444056,-578843.0538125633,1.6472094760984148,,,,,,,,,,,,,,,,,,,,
37119000002,973233.5158280162,-578074.7634932243,2.2535382067702745,,,,,,,,,,,,,,,,,,,,
37119000003,979515.7882708756,-574142.3703911967,2.4976886390022734,,,,,,,,,,,,,,,,,,,,
37119000004,982001.602399315,-574517.0598660158,4.1065054353646415,,,,,,,,,,,,,,,,,,,,
37119000005,977538.1155569269,-576459.6949347625,1.4690397116088152,,,,,,,,,,,,,,,,,,,,
37119000006,979455.8648045257,-578859.84558815,2.7039105264156142,,,,,,,,,,,,,,,,,,,,
37119000007,976689.5524818328,-580642.5792757686,1.7200327420270833,,,,,,,,,,,,,,,,,,,,
37119000008,972161.6167306604,-580202.7667211939,1.842247345589725,,,,,,,,,,,,,,,,,,,,
37119000009,971235.1348447736,-578230.4282468486,2.888512795509305,,,,,,,,,,,,,,,,,,,,
37119000010,970292.1166945114,-578918.413788336,1.4598312832687754,,,,,,,,,,,,,,,,,,,,
37119000011,970425.6812918928,-575801.4230415332,4.25370591596657,,,,,,,,,,,,,,,,,,,,
37119000012,969102.1417746759,-574285.4129039476,2.8344103633089754,,,,,,,,,,,,,,,,,,,,
37119000013,971978.2887442871,-576434.0221991843,3.4502112874511495,,,,,,,,,,,,,,,,,,,,
37119000014,973515.003808519,-575306.7575585303,3.4142615172385455,,,,,,,,,,,,,,,,,,,,
37119000015,974560.4533659632,-576443.2942328884,2.35237458639855,,,,,,,,,,,,,,,,,,,,
37119000016,969053.0967758982,-570453.9739473526,4.816345176054716,,,,,,,,,,,,,,,,,,,,
37119000017,975273.7302218456,-579218.6008047883,3.260314784268081,,,,,,,,,,,,,,,,,,,,
37119000018,973527.7510987252,-579896.2006534856,1.450311220974741,,,,,,,,,,,,,,,,,,,,
37119000019,972277.3106718849,-582626.4765562842,2.7530736206689914,,,,,,,,,,,,,,,,,,,,
37119000020,971183.299032027,-580359.346288043,2.288103823313135,,,,,,,,,,,,,,,,,,,,
37119000021,969868.3573006878,-579936.1308678875,1.9567670007250821,,,,,,,,,,,,,,,,,,,,
37119000022,969156.9833020112,-578235.5091625446,4.54927110993517,,,,,,,,,,,,,,,,,,,,
37119000023,967438.5165760115,-575907.650908751,3.722632829538543,,,,,,,,,,,,,,,,,,,,
37119000024,967779.94066328,-574755.7689964257,3.5780224276193695,,,,,,,,,,,,,,,,,,,,
37119000025,969372.12113936,-572532.1018245858,2.2641264200267845,,,,,,,,,,,,,,,,,,,,
37119000026,973696.5717161796,-569665.4406129976,6.838519012522253,,,,,,,,,,,,,,,,,,,,
37119000027,973885.559813813,-572537.8441042695,7.067342581592109,,,,,,,,,,,,,,,,,,,,
37119000028,976206.1973386597,-573819.0261099867,3.035366664007374,,,,,,,,,,,,,,,,,,,,
37119000029,976409.0827651272,-576402.9591774896,2.2280597357841705,,,,,,,,,,,,,,,,,,,,
37119000030,974842.195845768,-573817.9560031936,3.259116541305496,,,,,,,,,,,,,,,,,,,,
37119000031,967264.1082824065,-577758.1488001869,5.292188958660393,,,,,,,,,,,,,,,,,,,,
37119000032,973006.9572318188,-580968.1986764518,1.8755753277527234,,,,,,,,,,,,,,,,,,,,
37119000033,977841.3411675544,-578112.3134832246,3.2652975485886935,,,,,,,,,,,,,,,,,,,,
37119000034,977692.2292612001,-579908.1327278744,4.287657396424924,,,,,,,,,,,,,,,,,,,,
37119000035,975445.1506799166,-580773.0488596696,1.9877944191273613,,,,,,,,,,,,,,,,,,,,
37119000036,976396.7333410489,-582761.2369774616,3.2315399124494237,,,,,,,,,,,,,,,,,,,,
37119000037,969748.9426766271,-582766.4120106569,1.993386003134969,,,,,,,,,,,,,,,,,,,,
37119000038,969306.9729636643,-581746.0019084917,1.7908040091244213,,,,,,,,,,,,,,,,,,,,
37119000039,963259.8036959876,-578721.5070022683,20.038305108294235,,,,,,,,,,,,,,,,,,,,
37119000040,966106.5594245319,-572911.8452818413,3.072843092920136,,,,,,,,,,,,,,,,,,,,
37119000041,967144.1286183156,-571677.8760389723,8.924845603820643,,,,,,,,,,,,,,,,,,,,
37119000042,976036.0756919249,-571239.8422276155,2.5024716987936553,,,,,,,,,,,,,,,,,,,,
37119000043,977807.5396768212,-574166.7882303521,2.862112185476339,,,,,,,,,,,,,,,,,,,,
37119000044,975928.4295143374,-575449.7450538428,2.5748427710642305,,,,,,,,,,,,,,,,,,,,
37119000045,978634.4806455016,-576812.953778991,1.87579170842495,,,,,,,,,,,,,,,,,,,,
37119000046,975874.5095276103,-577829.5919161552,2.5996087195457744,,,,,,,,,,,,,,,,,,,,
37119000047,974658.7479956865,-581395.3094370615,2.8244408299048285,,,,,,,,,,,,,,,,,,,,
37119000048,974384.1664795533,-582842.2745094943,3.0518048144323533,,,,,,,,,,,,,,,,,,,,
37119000049,971358.3153462289,-582347.198141152,1.8089169540742627,,,,,,,,,,,,,,,,,,,,
37119000050,969831.6766339641,-583815.7143897288,2.9147510660883937,,,,,,,,,,,,,,,,,,,,
37119000051,969832.1972309061,-581120.3604718073,2.3223663175889366,,,,,,,,,,,,,,,,,,,,
37119000052,967274.3189595116,-580339.7051221612,6.161100697713261,,,,,,,,,,,,,,,,,,,,
37119000053,964255.9251787114,-575874.4285865552,10.19693457560015,,,,,,,,,,,,,,,,,,,,
37119000054,971035.9703396723,-573950.20473281,3.805886255400486,,,,,,,,,,,,,,,,,,,,
37119000055,970511.4802661992,-572276.072923641,1.8515294349778308,,,,,,,,,,,,,,,,,,,,
37119000056,972289.8811347543,-572005.586511013,5.365845734440306,,,,,,,,,,,,,,,,,,,,
37119000057,971644.5428504277,-585177.9227237338,2.8550824899055445,,,,,,,,,,,,,,,,,,,,
37119000058,969580.4332340278,-586056.3342697426,1.9256274871127694,,,,,,,,,,,,,,,,,,,,
37119000059,969348.3966644828,-584917.986252153,1.5772262901414542,,,,,,,,,,,,,,,,,,,,
37119000060,978379.5665642733,-572414.2469409656,3.9834655667919305,,,,,,,,,,,,,,,,,,,,
37119000061,978985.7645621194,-575502.5116937984,3.0511211458223446,,,,,,,,,,,,,,,,,,,,
37119000062,981417.628898852,-579168.6210903183,2.6299289280170712,,,,,,,,,,,,,,,,,,,,
37119000063,980709.471925573,-581061.6107210397,2.7112877215932483,,,,,,,,,,,,,,,,,,,,
37119000064,979093.3245755741,-581440.5761180904,1.7839906980752869,,,,,,,,,,,,,,,,,,,,
37119000065,978403.3856312389,-583865.5623556304,1.681982101481322,,,,,,,,,,,,,,,,,,,,
37119000066,977387.6028012224,-581793.7606733387,1.9877093062499631,,,,,,,,,,,,,,,,,,,,
37119000067,977075.9160423122,-584245.3154554359,2.693392742997318,,,,,,,,,,,,,,,,,,,,
37119000068,977849.149858308,-585608.0273636377,1.9836160422088633,,,,,,,,,,,,,,,,,,,,
37119000069,975351.8350859024,-589583.5046742641,6.2317246401917785,,,,,,,,,,,,,,,,,,,,
37119000070,975925.7717630075,-586507.72003255,3.5822980680334267,,,,,,,,,,,,,,,,,,,,
37119000071,974422.7607437962,-584324.0273291038,3.228416836355529,,,,,,,,,,,,,,,,,,,,
37119000072,974794.8515566859,-585588.4755911172,1.9599229667521123,,,,,,,,,,,,,,,,,,,,
37119000073,973015.5305111721,-587150.6507531032,1.3741098976453014,,,,,,,,,,,,,,,,,,,,
37119000074,972658.7184965875,-583792.244293124,3.1337811575879524,,,,,,,,,,,,,,,,,,,,
37119000075,971703.0292400083,-587358.9232479627,3.4783734709202117,,,,,,,,,,,,,,,,,,,,
37119000076,970475.5914347082,-586851.0008430018,3.4088878269785274,,,,,,,,,,,,,,,,,,,,
37119000077,967280.2983077324,-587649.048284907,8.881160437894088,,,,,,,,,,,,,,,,,,,,
37119000079,961515.6255253769,-574521.4620861548,8.611183036757602,,,,,,,,,,,,,,,,,,,,
37119000080,960953.833057288,-571776.0951124189,6.711024646435544,,,,,,,,,,,,,,,,,,,,
37119000081,964001.4179812446,-572621.5652121112,10.447383702923482,,,,,,,,,,,,,,,,,,,,
37119000082,977013.0454986145,-570939.1997892018,3.613367173500644,,,,,,,,,,,,,,,,,,,,
37119000083,984425.0012849163,-578094.6513244549,4.938805357998953,,,,,,,,,,,,,,,,,,,,
37119000084,980141.6972395306,-577189.4613254439,3.167815250885026,,,,,,,,,,,,,,,,,,,,
37119000085,979539.1661671671,-584833.5794266384,4.280042999841171,,,,,,,,,,,,,,,,,,,,
37119000086,974634.4098194729,-588061.4441420485,2.933627718696473,,,,,,,,,,,,,,,,,,,,
37119000087,970144.5264624596,-593105.9161618963,4.448580652144635,,,,,,,,,,,,,,,,,,,,
37119000088,971582.4235102857,-592990.2194076483,3.363173124092783,,,,,,,,,,,,,,,,,,,,
37119000089,962029.347108379,-569182.2993720699,14.671979961083887,,,,,,,,,,,,,,,,,,,,
37119000090,977564.3379063265,-591407.5579183045,3.22279419254609,,,,,,,,,,,,,,,,,,,,
37119000091,979744.5728650808,-590742.5004016997,7.627123264520318,,,,,,,,,,,,,,,,,,,,
37119000092,971585.1954130953,-589415.3813082856,4.474271062545858,,,,,,,,,,,,,,,,,,,,
37119000093,973302.3935782416,-590464.8701753286,3.790973125777775,,,,,,,,,,,,,,,,,,,,
37119000094,982680.0875023339,-580325.9277491963,2.2554690004345077,,,,,,,,,,,,,,,,,,,,
37119000095,982753.1106477793,-577346.8733176595,2.199510834707763,,,,,,,,,,,,,,,,,,,,
37119000096,980461.2825009399,-585976.4844718246,2.394500221925858,,,,,,,,,,,,,,,,,,,,
37119000097,968889.1105398645,-589330.8778497371,1.9520614561197847,,,,,,,,,,,,,,,,,,,,
37119000098,967933.2982047742,-584352.9141874207,6.065820708868383,,,,,,,,,,,,,,,,,,,,
37119000099,981409.0304600666,-584328.510958703,4.153930976847167,,,,,,,,,,,,,,,,,,,,
37119000100,976891.9362684367,-589324.2329869443,2.863450907257722,,,,,,,,,,,,,,,,,,,,
37119000101,972348.4149319689,-590112.5857223388,2.8583904641124476,1103.0,9.7,11.7,19.8,66.8,2.2,16.9,10.6,12.0,6.1,95.1,103500.0,0.0,11.9,58.6,0.0,27.5,0.0,0.0,1080.0
37119000102,982686.460113541,-582772.0950670498,4.151181604749425,2314.0,0.0,40.2,15.9,77.8,0.6,29.3,16.3,0.0,17.5,82.3,110809.0,1.5,5.8,73.9,60.9,34.1,0.0,3.4,2284.0
37119000103,978984.5942360377,-587171.92979252,4.273222978013823,2137.0,1.0,29.5,23.9,72.5,2.2,31.5,13.3,3.1,11.6,79.0,121591.0,0.0,3.7,53.4,96.2,29.0,0.0,8.1,2037.0
37119000104,980100.7836636074,-572898.0030338079,3.2504027413120067,1156.0,1.6,40.9,15.6,69.2,0.0,17.2,24.7,10.1,49.1,44.0,112188.0,0.0,3.6,94.5,100.0,37.5,0.0,13.5,1156.0
37119000105,980100.1889434172,-568493.7431750897,5.1972354337861795,,,,,,,,,,,,,,,,,,,,
37119000106,978731.2366555764,-582796.9354257458,2.1105037877956656,,,,,,,,,,,,,,,,,,,,
37119000108,981457.4153837055,-577284.079703282,2.726053047982333,,,,,,,,,,,,,,,,,,,,
37119000109,973854.2469344429,-577368.7437385991,1.8645532462921564,,,,,,,,,,,,,,,,,,,,
37119000110,973965.7926497184,-587164.7380942816,1.9892534158912003,,,,,,,,,,,,,,,,,,,,
37119000111,973188.631356866,-585835.3830803499,2.3083987182300905,,,,,,,,,,,,,,,,,,,,
37119000112,977797.9938925975,-593230.2429203518,3.078816092749508,,,,,,,,,,,,,,,,,,,,
37119000113,980465.1750886206,-592279.5187218552,5.1421602417804975,,,,,,,,,,,,,,,,,,,,
37119000114,969937.7002346147,-589770.5967372797,3.2407648582889084,,,,,,,,,,,,,,,,,,,,
37119000115,983198.8689518543,-579613.5394427901,1.4828409621081136,,,,,,,,,,,,,,,,,,,,
37119000116,984248.016448519,-576594.2604125607,2.846805707626642,,,,,,,,,,,,,,,,,,,,
37119000117,980059.2923135388,-582385.6179667105,2.0173934728729392,,,,,,,,,,,,,,,,,,,,
37119000118,978737.4173132104,-588575.928989048,3.0351370732333423,,,,,,,,,,,,,,,,,,,,
37119000119,976703.5782547583,-585893.3865349892,2.1652126869541197,,,,,,,,,,,,,,,,,,,,
37119000120,969188.7284095541,-587635.1720753834,1.8165582869570336,,,,,,,,,,,,,,,,,,,,
37119000121,975654.6684322833,-592771.7272191044,7.258642921426282,,,,,,,,,,,,,,,,,,,,
37119000122,962043.425338916,-589285.0369434565,16.9943520493603,,,,,,,,,,,,,,,,,,,,
37119000123,982189.7886851709,-573070.1074487324,4.24229604595499,,,,,,,,,,,,,,,,,,,,
37119000124,981741.4252263249,-575874.2422729471,2.8066050589721114,,,,,,,,,,,,,,,,,,,,
37119000125,981734.7999197064,-581748.8508327294,2.5715304151171323,,,,,,,,,,,,,,,,,,,,
