GEOID,District0,District1,District2
01079979700,10527.0,11230.0,12508.0
01079979800,10527.0,11230.0,12508.0
01079979900,10527.0,11230.0,15637.0
01081040201,10702.0,10836.0,11579.0
01081040202,10702.0,10836.0,11579.0
01081040300,10702.0,10836.0,11579.0
01081040401,10702.0,10836.0,11579.0
01081040402,10702.0,10836.0,11579.0
01081040403,10702.0,10836.0,11579.0
01081040501,10702.0,10836.0,11579.0
01081040502,10702.0,10836.0,11579.0
01081040602,10702.0,10836.0,11579.0
01081040603,10702.0,10836.0,11579.0
01081040605,10702.0,10836.0,11579.0
01081040606,10702.0,10836.0,11579.0
01081040607,10702.0,10836.0,11579.0
01081040700,10702.0,10836.0,11579.0
01081040801,10702.0,10836.0,11579.0
01081040802,10702.0,10836.0,11579.0
01081040901,10702.0,10836.0,11579.0
01081040903,10702.0,10836.0,11579.0
01081040904,10702.0,10836.0,11579.0
01081041001,10702.0,10836.0,11579.0
01081041002,10702.0,10836.0,11579.0
01081041101,10702.0,10836.0,11579.0
01081041102,10702.0,10836.0,11579.0
01081041103,10702.0,10836.0,11579.0
01081041104,10702.0,10836.0,11579.0
01081041200,10526.0,10836.0,11579.0
01081041300,10702.0,10836.0,11579.0
01081041400,10702.0,10836.0,11579.0
01081041600,10526.0,10836.0,11579.0
01081041701,10812.0,10836.0,11579.0
01081041702,10812.0,10836.0,11579.0
01081041703,10526.0,10836.0,11579.0
01081041801,10526.0,10836.0,11579.0
01081041802,10526.0,10836.0,11579.0
01081041803,10526.0,10836.0,11579.0
01081041901,10526.0,10836.0,11579.0
01081041902,10812.0,10836.0,11579.0
01081041903,10526.0,10836.0,11579.0
01081042002,10812.0,10836.0,11579.0
01081042003,10812.0,10836.0,11579.0
01081042005,10812.0,10836.0,11579.0
01081042006,10812.0,10836.0,11579.0
01081042007,10812.0,10836.0,11579.0
01081042008,10812.0,10836.0,11579.0
01081042009,10812.0,10836.0,11579.0
01081042101,10812.0,10836.0,11579.0
01081042103,10812.0,10836.0,11579.0
01081042104,10812.0,10836.0,11579.0
01083020101,10180.0,10857.0,12507.0
01083020103,10180.0,10857.0,12507.0
01083020104,10180.0,10857.0,12507.0
01083020201,10180.0,10857.0,12508.0
01083020202,10180.0,10857.0,12507.0
01083020300,10180.0,10857.0,12508.0
01083020402,10180.0,10857.0,12508.0
01083020403,10180.0,10857.0,12508.0
01083020404,10180.0,10857.0,12508.0
01083020500,10180.0,10857.0,12508.0
01083020600,10180.0,10857.0,12508.0
01083020700,10180.0,10857.0,12507.0
01083020803,10180.0,10857.0,12507.0
01083020804,10180.0,10857.0,12507.0
01083020805,10180.0,10857.0,12507.0
01083020806,10180.0,10857.0,12507.0
01083020900,10180.0,10857.0,12507.0
01083021000,10180.0,10857.0,12507.0
01083021101,10180.0,10857.0,12508.0
01083021102,10180.0,10857.0,12508.0
01083021201,10180.0,10857.0,12507.0
01083021202,10180.0,10857.0,12507.0
01083021203,10180.0,10857.0,12508.0
01085780800,10812.0,11231.0,15638.0
01085781000,10812.0,11231.0,15638.0
01085781100,10812.0,11231.0,15638.0
01085781200,10812.0,11231.0,15638.0
01087231400,10702.0,10836.0,11580.0
01087231500,10702.0,10836.0,11580.0
01087231601,10702.0,10836.0,11580.0
01087231602,10702.0,10836.0,11580.0
01087231603,10702.0,10836.0,11580.0
01087231700,10702.0,10836.0,11580.0
01087231800,10702.0,10836.0,11580.0
01087231900,10702.0,10836.0,11580.0
01087232000,10702.0,10836.0,11580.0
01087232100,10702.0,10836.0,11580.0
01087232200,10702.0,10836.0,11580.0
01087232300,10702.0,10836.0,11580.0
01089000203,10180.0,10856.0,11579.0
01089000301,10180.0,10856.0,11579.0
01089000302,10180.0,10856.0,11579.0
01089000403,10180.0,10856.0,12507.0
01089000501,10180.0,10856.0,12507.0
01089000502,10180.0,10856.0,12507.0
01089000503,10180.0,10856.0,12507.0
01089000601,10180.0,10856.0,12507.0
01089000602,10180.0,10856.0,11579.0
01089000701,10180.0,10856.0,11579.0
01089000702,10180.0,10856.0,11579.0
01089000901,10180.0,10856.0,11579.0
01089000902,10180.0,10856.0,12507.0
01089001000,10180.0,10856.0,11579.0
01089001200,10180.0,10856.0,12507.0
01089001301,10180.0,10856.0,12507.0
01089001302,10180.0,10856.0,12507.0
01089001401,10180.0,10856.0,12507.0
01089001403,10180.0,10856.0,12507.0
01089001404,10180.0,10856.0,12507.0
01089001500,10180.0,10856.0,12507.0
01089001700,10180.0,10856.0,12507.0
01089001801,10180.0,10856.0,11579.0
01089001901,10180.0,10856.0,12507.0
01089001902,10180.0,10856.0,12507.0
01089001903,10180.0,10856.0,12507.0
01089002000,10180.0,10856.0,12507.0
01089002100,10180.0,10856.0,12507.0
01089002200,10180.0,10856.0,12507.0
01089002300,10180.0,10856.0,12507.0
01089002400,10180.0,10856.0,12507.0
01089002501,10180.0,10856.0,12507.0
01089002502,10180.0,10856.0,12507.0
01089002600,10180.0,10856.0,12507.0
01089002701,10180.0,10856.0,12507.0
01089002721,10180.0,10856.0,12507.0
01089002722,10180.0,10856.0,12507.0
01089002801,10180.0,10856.0,12507.0
01089002803,10180.0,10856.0,12507.0
01089002804,10180.0,10856.0,12507.0
01089002911,10180.0,10856.0,12507.0
01089002912,10180.0,10856.0,12507.0
01089002922,10180.0,10856.0,12507.0
01089002923,10180.0,10856.0,12507.0
01089002924,10180.0,10856.0,12507.0
01089003000,10180.0,10856.0,11579.0
01089003100,10180.0,10856.0,12507.0
01089010101,10180.0,10856.0,11579.0
01089010102,10180.0,10856.0,11579.0
01089010200,10180.0,10856.0,11579.0
01089010302,10180.0,10856.0,11579.0
01089010303,10180.0,10856.0,11579.0
01089010304,10180.0,10856.0,11579.0
01089010403,10180.0,10856.0,11579.0
01089010404,10180.0,10856.0,11579.0
01089010405,10180.0,10856.0,11579.0
01089010406,10180.0,10856.0,12507.0
01089010502,10180.0,10856.0,12507.0
01089010503,10180.0,10856.0,12507.0
01089010504,10180.0,10857.0,12507.0
01089010612,10180.0,10857.0,12507.0
01089010623,10180.0,10857.0,12507.0
01089010625,10180.0,10856.0,12507.0
01089010626,10180.0,10856.0,12507.0
01089010627,10180.0,10856.0,12507.0
01089010628,10180.0,10857.0,12507.0
01089010629,10180.0,10857.0,12507.0
01089010630,10180.0,10856.0,12507.0
01089010631,10180.0,10856.0,12507.0
01089010703,10180.0,10856.0,11579.0
01089010704,10180.0,10856.0,11579.0
01089010705,10180.0,10856.0,11579.0
01089010706,10180.0,10856.0,11579.0
01089010801,10180.0,10856.0,11579.0
01089010802,10180.0,10856.0,11579.0
01089010902,10180.0,10856.0,11579.0
01089010903,10180.0,10856.0,12507.0
01089010904,10180.0,10856.0,12507.0
01089010905,10180.0,10856.0,12507.0
01089011012,10180.0,10856.0,12507.0
01089011013,10180.0,10856.0,12507.0
01089011021,10180.0,10856.0,12507.0
01089011023,10180.0,10857.0,12507.0
01089011024,10180.0,10857.0,12507.0
01089011025,10180.0,10857.0,12507.0
01089011026,10180.0,10856.0,12507.0
01089011027,10180.0,10856.0,12507.0
01089011028,10180.0,10856.0,12507.0
01089011100,10180.0,10856.0,12507.0
01089011201,10180.0,10856.0,12507.0
01089011202,10180.0,10856.0,12507.0
01089011203,10180.0,10856.0,12507.0
01089011301,10180.0,10856.0,11579.0
01089011302,10180.0,10856.0,12507.0
01089011400,10180.0,10856.0,11579.0
01091972901,10702.0,11229.0,15637.0
01091972902,10702.0,11229.0,15637.0
01091973001,10702.0,11231.0,15637.0
01091973002,10702.0,11229.0,15637.0
01091973100,10702.0,11231.0,15637.0
01091973200,10702.0,11231.0,15637.0
01091973300,10702.0,11229.0,15637.0
01091973400,10702.0,11229.0,15637.0
01093964001,10703.0,11230.0,15637.0
01093964002,10703.0,11230.0,15637.0
01093964100,10703.0,11230.0,15637.0
01093964200,10703.0,11230.0,15637.0
01093964300,10703.0,11230.0,15637.0
01093964401,10703.0,11230.0,15637.0
01093964402,10703.0,11230.0,15637.0
01093964500,10703.0,11230.0,15637.0
01093964600,10703.0,11230.0,15637.0
01093964701,10703.0,11230.0,15637.0
01093964702,10703.0,11230.0,15637.0
01095030101,10180.0,10856.0,11579.0
01095030102,10180.0,10856.0,11579.0
01095030203,10180.0,10856.0,11579.0
01095030204,10180.0,10856.0,11579.0
01095030205,10180.0,10856.0,11579.0
01095030206,10180.0,10856.0,11579.0
01095030301,10526.0,10856.0,12507.0
01095030302,10180.0,10856.0,12507.0
01095030401,10526.0,10856.0,12507.0
01095030402,10526.0,10856.0,12507.0
01095030501,10526.0,10856.0,12507.0
01095030502,10526.0,10856.0,12507.0
01095030601,10526.0,10856.0,12507.0
01095030602,10526.0,10856.0,12507.0
01095030701,10180.0,10856.0,11579.0
01095030702,10180.0,10856.0,11579.0
01095030801,10180.0,10856.0,11579.0
01095030803,10180.0,10856.0,11579.0
01095030804,10180.0,10856.0,12507.0
01095030902,10180.0,10856.0,12507.0
01095030903,10180.0,10856.0,12507.0
01095030904,10526.0,10856.0,12507.0
01095031001,10526.0,10856.0,12507.0
01095031002,10526.0,10856.0,12507.0
01095031100,10526.0,10856.0,12507.0
01095031200,10526.0,10856.0,12507.0
01097000200,10813.0,11229.0,15167.0
01097000401,10813.0,11229.0,15167.0
01097000402,10813.0,11229.0,15167.0
01097000500,10813.0,11229.0,15167.0
01097000600,10813.0,11229.0,15167.0
01097000701,10813.0,11229.0,15167.0
01097000702,10813.0,11229.0,15167.0
01097000801,10813.0,11229.0,15167.0
01097000802,10813.0,11229.0,15167.0
01097000901,10813.0,11229.0,15167.0
01097000902,10813.0,11229.0,15167.0
01097000903,10813.0,11229.0,15167.0
01097001001,10813.0,11229.0,15167.0
01097001002,10813.0,11229.0,15167.0
01097001100,10813.0,11229.0,15167.0
01097001200,10813.0,11229.0,15167.0
01097001302,10813.0,11229.0,15167.0
01097001400,10813.0,11229.0,15167.0
01097001501,10813.0,11229.0,15167.0
01097001502,10813.0,11229.0,15167.0
01097001800,10813.0,11229.0,15167.0
01097001901,10813.0,11229.0,15167.0
01097001902,10813.0,11229.0,15167.0
01097002000,10813.0,11229.0,15167.0
01097002100,10813.0,11229.0,15167.0
01097002200,10813.0,11229.0,15167.0
01097002301,10813.0,11229.0,15167.0
01097002302,10813.0,11229.0,15167.0
01097002400,10813.0,11229.0,15167.0
01097002501,10813.0,11229.0,15167.0
01097002502,10813.0,11229.0,15167.0
01097002600,10813.0,11229.0,15167.0
01097002700,10813.0,11229.0,15167.0
01097002800,10813.0,11229.0,15167.0
01097002900,10813.0,11229.0,15167.0
01097003000,10813.0,11229.0,15167.0
01097003100,10813.0,11229.0,15167.0
01097003202,10813.0,11229.0,15167.0
01097003203,10813.0,11229.0,15167.0
01097003205,10813.0,11229.0,15167.0
01097003206,10813.0,11229.0,15167.0
01097003207,10813.0,11229.0,15167.0
01097003301,10813.0,11229.0,15167.0
01097003302,10813.0,11229.0,15167.0
01097003402,10813.0,11229.0,15167.0
01097003404,10813.0,11229.0,15167.0
01097003405,10813.0,11229.0,15167.0
01097003406,10813.0,11229.0,15167.0
01097003408,10813.0,11229.0,15167.0
01097003409,10813.0,11229.0,15167.0
01097003410,10813.0,11229.0,15167.0
01097003501,10813.0,11229.0,15167.0
01097003502,10813.0,11229.0,15167.0
01097003602,10813.0,11229.0,15167.0
01097003606,10813.0,11229.0,15167.0
01097003607,10813.0,11229.0,15167.0
01097003608,10813.0,11229.0,15167.0
01097003703,10813.0,11229.0,15167.0
01097003704,10813.0,11229.0,15167.0
01097003705,10813.0,11229.0,15167.0
01097003706,10813.0,11229.0,15167.0
01097003707,10813.0,11229.0,15167.0
01097003708,10813.0,11229.0,15167.0
01097003710,10813.0,11229.0,15167.0
01097003711,10813.0,11229.0,15167.0
01097003712,10813.0,11229.0,15167.0
01097003800,10813.0,11229.0,15167.0
01097003901,10813.0,11229.0,15167.0
01097003902,10813.0,11229.0,15167.0
01097004000,10813.0,11229.0,15167.0
01097004100,10813.0,11229.0,15167.0
01097004800,10813.0,11229.0,15167.0
01097004900,10813.0,11229.0,15167.0
01097005000,10813.0,11229.0,15167.0
01097005100,10813.0,11229.0,15167.0
01097005200,10813.0,11229.0,15167.0
01097005300,10813.0,11229.0,15167.0
01097005400,10813.0,11229.0,15167.0
01097005500,10813.0,11229.0,15167.0
01097005601,10813.0,11229.0,15167.0
01097005602,10813.0,11229.0,15167.0
01097005701,10813.0,11229.0,15167.0
01097005702,10813.0,11229.0,15167.0
01097005800,10813.0,11229.0,15167.0
01097005900,10813.0,11229.0,15167.0
01097006000,10813.0,11229.0,15167.0
01097006102,10813.0,11229.0,15167.0
01097006103,10813.0,11229.0,15167.0
01097006104,10813.0,11229.0,15167.0
01097006106,10813.0,11229.0,15167.0
01097006107,10813.0,11229.0,15167.0
01097006201,10813.0,11229.0,15167.0
01097006202,10813.0,11229.0,15167.0
01097006303,10813.0,11229.0,15167.0
01097006304,10813.0,11229.0,15167.0
01097006305,10813.0,11229.0,15167.0
01097006306,10813.0,11229.0,15167.0
01097006307,10813.0,11229.0,15167.0
01097006402,10813.0,11229.0,15167.0
01097006403,10813.0,11229.0,15167.0
01097006407,10813.0,11229.0,15167.0
01097006408,10813.0,11229.0,15167.0
01097006409,10813.0,11229.0,15167.0
01097006410,10813.0,11229.0,15167.0
01097006411,10813.0,11229.0,15167.0
01097006412,10813.0,11229.0,15167.0
01097006413,10813.0,11229.0,15167.0
01097006501,10813.0,11229.0,15167.0
01097006503,10813.0,11229.0,15167.0
01097006504,10813.0,11229.0,15167.0
01097006505,10813.0,11229.0,15167.0
01097006600,10813.0,11229.0,15167.0
01097006702,10813.0,11229.0,15167.0
01097006703,10813.0,11229.0,15167.0
01097006704,10813.0,11229.0,15167.0
01097006802,10813.0,11229.0,15167.0
01097006803,10813.0,11229.0,15167.0
01097006804,10813.0,11229.0,15167.0
01097006902,10813.0,11229.0,15167.0
01097006903,10813.0,11229.0,15167.0
01097006904,10813.0,11229.0,15167.0
01097007000,10813.0,11229.0,15167.0
01097007101,10813.0,11229.0,15167.0
01097007102,10813.0,11229.0,15167.0
01097007103,10813.0,11229.0,15167.0
01097007201,10813.0,11229.0,15167.0
01097007203,10813.0,11229.0,15167.0
01097007204,10813.0,11229.0,15167.0
01097007300,10813.0,11229.0,15167.0
01097007400,10813.0,11229.0,15167.0
01097007500,10813.0,11229.0,15167.0
01097007600,10813.0,11229.0,15167.0
01097007700,10813.0,11229.0,15167.0
01097980000,10813.0,11229.0,15167.0
01099075600,10812.0,11231.0,15637.0
01099075700,10812.0,11231.0,15637.0
01099075800,10812.0,11231.0,15637.0
01099075901,10812.0,11231.0,15637.0
01099075902,10812.0,11231.0,15637.0
01099076000,10812.0,11231.0,15637.0
01099076101,10812.0,11231.0,15167.0
01099076102,10812.0,11231.0,15167.0
01099076200,10812.0,11231.0,15637.0
01101000100,10702.0,11231.0,11580.0
01101000200,10702.0,11231.0,11580.0
01101000300,10702.0,11231.0,11580.0
01101000400,10702.0,11231.0,11580.0
01101000500,10702.0,11231.0,11580.0
01101000600,10702.0,11231.0,11580.0
01101000700,10702.0,11231.0,11580.0
01101000900,10702.0,11231.0,11580.0
01101001000,10702.0,11231.0,11580.0
01101001100,10702.0,11231.0,11580.0
01101001200,10702.0,11231.0,11580.0
01101001300,10812.0,11231.0,11580.0
01101001400,10702.0,11231.0,11580.0
01101001500,10812.0,11231.0,11580.0
01101001600,10702.0,11231.0,11580.0
01101001700,10702.0,11231.0,11580.0
01101001800,10702.0,11231.0,11580.0
01101001900,10702.0,11231.0,11580.0
01101002000,10812.0,11231.0,11580.0
01101002100,10812.0,11231.0,11580.0
01101002201,10812.0,11231.0,11580.0
01101002202,10812.0,11231.0,11580.0
01101002300,10812.0,11231.0,11580.0
01101002400,10812.0,11231.0,11580.0
01101002500,10702.0,11231.0,11580.0
01101002600,10702.0,11231.0,11580.0
01101002700,10702.0,11231.0,11580.0
01101002800,10812.0,11231.0,11580.0
01101002901,10812.0,11231.0,11580.0
01101002902,10812.0,11231.0,11580.0
01101003000,10812.0,11231.0,11580.0
01101003100,10812.0,11231.0,11580.0
01101003200,10812.0,11231.0,11580.0
01101003301,10812.0,11231.0,11580.0
01101003303,10812.0,11231.0,11580.0
01101003304,10812.0,11231.0,11580.0
01101005101,10702.0,11231.0,11580.0
01101005102,10702.0,11231.0,11580.0
01101005301,10702.0,11231.0,11580.0
01101005302,10702.0,11231.0,11580.0
01101005402,10702.0,11231.0,11580.0
01101005403,10702.0,11231.0,11580.0
01101005407,10812.0,11231.0,11580.0
01101005409,10812.0,11231.0,11580.0
01101005410,10812.0,11231.0,11580.0
01101005411,10812.0,11231.0,11580.0
01101005412,10812.0,11231.0,11580.0
01101005413,10812.0,11231.0,11580.0
01101005414,10702.0,11231.0,11580.0
01101005501,10702.0,11231.0,11580.0
01101005502,10812.0,11231.0,11580.0
01101005503,10812.0,11231.0,11580.0
01101005504,10702.0,11231.0,11580.0
01101005604,10812.0,11231.0,11580.0
01101005605,10812.0,11231.0,11580.0
01101005606,10812.0,11231.0,11580.0
01101005607,10812.0,11231.0,11580.0
01101005608,10812.0,11231.0,11580.0
01101005609,10812.0,11231.0,11580.0
01101005610,10812.0,11231.0,11580.0
01101005611,10812.0,11231.0,11580.0
01101005612,10812.0,11231.0,11580.0
01101005613,10812.0,11231.0,11580.0
01101005614,10812.0,11231.0,11580.0
01101005700,10812.0,11231.0,11580.0
01101005800,10812.0,11231.0,11580.0
01101005902,10812.0,11231.0,11580.0
01101005903,10812.0,11231.0,11580.0
01101005904,10812.0,11231.0,11580.0
01101006000,10812.0,11231.0,11580.0
01101006100,10812.0,11231.0,11580.0
01103000100,10180.0,10857.0,12508.0
01103000200,10526.0,10857.0,12508.0
01103000300,10526.0,10857.0,12508.0
01103000400,10526.0,10857.0,12508.0
01103000600,10526.0,10857.0,12508.0
01103000700,10526.0,10857.0,12508.0
01103000800,10526.0,10857.0,12508.0
01103000900,10526.0,10857.0,12508.0
01103001000,10526.0,10857.0,12508.0
01103005101,10526.0,10857.0,12508.0
01103005103,10526.0,10857.0,12508.0
01103005105,10526.0,10857.0,12508.0
01103005106,10526.0,10857.0,12508.0
01103005107,10526.0,10857.0,12508.0
01103005108,10526.0,10857.0,12508.0
01103005109,10526.0,10857.0,12508.0
01103005201,10526.0,10857.0,12508.0
01103005202,10526.0,10857.0,12508.0
01103005302,10526.0,10857.0,12508.0
01103005303,10526.0,10857.0,12508.0
01103005304,10526.0,10857.0,12508.0
01103005305,10526.0,10857.0,12508.0
01103005306,10526.0,10857.0,12508.0
01103005404,10526.0,10857.0,12508.0
01103005405,10526.0,10857.0,12508.0
01103005500,10526.0,10857.0,12508.0
01103005601,10526.0,10857.0,12508.0
01103005602,10526.0,10857.0,12508.0
01103005701,10526.0,10856.0,12507.0
01103005703,10180.0,10856.0,12507.0
01103005704,10180.0,10856.0,12507.0
01105686800,10702.0,11231.0,15638.0
01105687001,10702.0,11231.0,15638.0
01105687002,10702.0,11231.0,15638.0
01105687100,10702.0,11231.0,15638.0
01107050000,10703.0,11229.0,15637.0
01107050100,10703.0,11229.0,15637.0
01107050200,10703.0,11229.0,15637.0
01107050300,10703.0,11229.0,15637.0
01107050401,10703.0,11229.0,15637.0
01107050402,10703.0,11229.0,15637.0
01109188600,10812.0,10836.0,15638.0
01109188700,10812.0,10836.0,15638.0
01109188800,10812.0,10836.0,15638.0
01109188900,10812.0,10836.0,15638.0
01109189001,10812.0,10836.0,15638.0
01109189002,10812.0,10836.0,15638.0
01109189003,10812.0,10836.0,15638.0
01109189101,10812.0,10836.0,15638.0
01109189102,10812.0,10836.0,15638.0
01109189200,10812.0,10836.0,15638.0
01109189300,10812.0,10836.0,15638.0
01111000100,10526.0,10836.0,11579.0
01111000200,10526.0,10836.0,11579.0
01111000300,10526.0,10836.0,11579.0
01111000400,10526.0,10836.0,11579.0
01111000500,10526.0,10836.0,11579.0
01111000600,10526.0,10836.0,11579.0
01113030200,10812.0,10836.0,11579.0
01113030300,10812.0,10836.0,11579.0
01113030402,10812.0,10836.0,11579.0
01113030403,10812.0,10836.0,11579.0
01113030404,10812.0,10836.0,11579.0
01113030500,10812.0,10836.0,11579.0
01113030601,10812.0,10836.0,11579.0
01113030602,10812.0,10836.0,11579.0
01113030700,10812.0,10836.0,11579.0
01113030800,10812.0,10836.0,11579.0
01113030903,10812.0,10836.0,11579.0
01113030904,10812.0,10836.0,11579.0
01113030905,10812.0,10836.0,11579.0
01113030906,10812.0,10836.0,11579.0
01113030907,10812.0,10836.0,11579.0
01113031000,10812.0,10836.0,11579.0
01113031100,10812.0,10836.0,11579.0
01113031200,10812.0,10836.0,11579.0
01115040104,10527.0,10858.0,12507.0
01115040105,10527.0,10858.0,12507.0
01115040107,10527.0,10858.0,12507.0
01115040108,10527.0,10858.0,12507.0
01115040109,10527.0,10857.0,12507.0
01115040110,10527.0,10857.0,12507.0
01115040206,10527.0,10857.0,12507.0
01115040207,10527.0,10857.0,12507.0
01115040208,10527.0,10857.0,12507.0
01115040209,10527.0,10857.0,12507.0
01115040210,10526.0,10857.0,12507.0
01115040211,10527.0,10857.0,12507.0
01115040212,10526.0,10857.0,12507.0
01115040213,10527.0,10857.0,12507.0
01115040301,10527.0,10857.0,12507.0
01115040302,10526.0,10857.0,12507.0
01115040401,10526.0,10857.0,12507.0
01115040402,10527.0,10857.0,12507.0
01115040503,10527.0,10857.0,12507.0
01115040504,10527.0,10857.0,12507.0
01115040505,10527.0,10857.0,12507.0
01115040506,10527.0,10857.0,12507.0
01115040507,10527.0,10857.0,12507.0
01115040508,10527.0,10857.0,12507.0
01117030102,10526.0,10858.0,12507.0
01117030103,10702.0,10858.0,12507.0
01117030211,10702.0,10858.0,12507.0
01117030212,10526.0,10858.0,12507.0
01117030215,10526.0,10858.0,12507.0
01117030216,10526.0,10858.0,12507.0
01117030218,10702.0,10858.0,12507.0
01117030219,10702.0,10858.0,12507.0
01117030220,10526.0,10858.0,12507.0
01117030221,10526.0,10858.0,12507.0
01117030304,10703.0,10858.0,12507.0
01117030305,10702.0,10858.0,12507.0
01117030306,10702.0,10858.0,15638.0
01117030314,10702.0,10858.0,12507.0
01117030315,10702.0,10858.0,12507.0
01117030316,10703.0,10858.0,15638.0
01117030317,10703.0,11230.0,15638.0
01117030319,10702.0,10858.0,15638.0
01117030320,10703.0,11230.0,15638.0
01117030330,10526.0,10858.0,12507.0
01117030331,10702.0,10858.0,12507.0
01117030336,10703.0,11230.0,15638.0
01117030337,10702.0,11230.0,15638.0
01117030340,10703.0,10858.0,15638.0
01117030341,10702.0,10858.0,15638.0
01117030345,10702.0,10858.0,12507.0
01117030346,10702.0,10858.0,12507.0
01117030347,10702.0,10858.0,12507.0
01117030348,10702.0,10858.0,12507.0
01117030349,10702.0,10858.0,12507.0
01117030350,10702.0,11230.0,15638.0
01117030351,10702.0,10858.0,15638.0
01117030352,10703.0,10858.0,12507.0
01117030405,10702.0,11230.0,15638.0
01117030406,10702.0,11230.0,12507.0
01117030407,10702.0,11230.0,15638.0
01117030408,10702.0,11230.0,15638.0
01117030502,10702.0,11230.0,12507.0
01117030503,10702.0,11230.0,12507.0
01117030504,10702.0,11230.0,12507.0
01117030607,10702.0,11230.0,15638.0
01117030610,10702.0,11230.0,15638.0
01117030611,10702.0,11230.0,15638.0
01117030612,10702.0,10858.0,15638.0
01117030613,10702.0,11230.0,12507.0
01117030614,10702.0,10858.0,12507.0
01117030615,10702.0,10858.0,12507.0
01117030616,10702.0,10858.0,15638.0
01117030701,10702.0,10858.0,12507.0
01117030703,10702.0,11230.0,12507.0
01117030704,10702.0,11230.0,12507.0
01117030800,10702.0,10858.0,12507.0
01117030900,10526.0,10858.0,12507.0
01117980000,10702.0,10858.0,12507.0
01117980100,10526.0,10858.0,12507.0
01119011301,10703.0,11229.0,15637.0
01119011302,10703.0,11229.0,15637.0
01119011400,10703.0,11229.0,15637.0
01119011500,10703.0,11229.0,15637.0
01119011600,10702.0,11229.0,15637.0
01121010101,10526.0,10857.0,11580.0
01121010102,10526.0,10857.0,11580.0
01121010201,10526.0,10857.0,11580.0
01121010202,10526.0,10857.0,11580.0
01121010301,10526.0,10857.0,11580.0
01121010302,10526.0,10857.0,11580.0
01121010400,10526.0,10857.0,11580.0
01121010500,10526.0,10857.0,11580.0
01121010600,10526.0,10857.0,11580.0
01121010700,10526.0,10857.0,11580.0
01121010900,10526.0,10857.0,11580.0
01121011000,10526.0,10857.0,11580.0
01121011100,10526.0,10857.0,11580.0
01121011200,10526.0,10857.0,11580.0
01121011301,10702.0,10857.0,11580.0
01121011302,10702.0,10857.0,11580.0
01121011400,10526.0,10857.0,11580.0
01121011501,10702.0,10857.0,11580.0
01121011502,10702.0,10857.0,11580.0
01121011600,10526.0,10857.0,11580.0
01121011700,10702.0,10857.0,11580.0
01121011800,10526.0,10857.0,11580.0
01121011900,10702.0,10857.0,11580.0
01121012000,10702.0,10857.0,11580.0
01123961900,10702.0,10836.0,11580.0
01123962000,10702.0,10836.0,11580.0
01123962100,10702.0,10836.0,11580.0
01123962200,10702.0,10836.0,11580.0
01123962301,10702.0,10836.0,11580.0
01123962302,10702.0,10836.0,11580.0
01123962400,10702.0,10836.0,11580.0
01123962501,10702.0,10836.0,11580.0
01123962502,10702.0,10836.0,11580.0
01123962600,10702.0,10836.0,11580.0
01123962701,10702.0,10836.0,11580.0
01123962702,10702.0,10836.0,11580.0
01125010101,10703.0,11229.0,15637.0
01125010102,10703.0,11229.0,15638.0
01125010104,10703.0,11229.0,15637.0
01125010105,10703.0,11229.0,15637.0
01125010201,10703.0,11229.0,15637.0
01125010203,10703.0,11229.0,15637.0
01125010204,10703.0,11229.0,15637.0
01125010205,10703.0,11229.0,15637.0
01125010206,10703.0,11229.0,15637.0
01125010302,10703.0,11229.0,15637.0
01125010303,10703.0,11229.0,15637.0
01125010304,10703.0,11229.0,15637.0
01125010305,10703.0,11229.0,15637.0
01125010403,10703.0,11229.0,15637.0
01125010404,10703.0,11229.0,15637.0
01125010405,10703.0,11229.0,15637.0
01125010406,10703.0,11229.0,15637.0
01125010407,10703.0,11229.0,15637.0
01125010500,10703.0,11229.0,15638.0
01125010601,10703.0,11229.0,15638.0
01125010603,10703.0,11230.0,15638.0
01125010604,10703.0,11230.0,15638.0
01125010703,10703.0,11229.0,15638.0
01125010704,10703.0,11229.0,15638.0
01125010705,10703.0,11229.0,15638.0
01125010706,10703.0,11229.0,15638.0
01125010707,10703.0,11229.0,15638.0
01125010802,10703.0,11229.0,15638.0
01125010803,10703.0,11229.0,15638.0
01125010804,10703.0,11229.0,15638.0
01125011200,10703.0,11229.0,15637.0
01125011401,10703.0,11229.0,15637.0
01125011402,10703.0,11229.0,15637.0
01125011600,10703.0,11229.0,15637.0
01125011701,10703.0,11229.0,15637.0
01125011703,10703.0,11229.0,15637.0
01125011800,10703.0,11229.0,15637.0
01125011901,10703.0,11229.0,15637.0
01125011902,10703.0,11229.0,15637.0
01125012001,10703.0,11229.0,15638.0
01125012002,10703.0,11229.0,15637.0
01125012101,10703.0,11229.0,15638.0
01125012102,10703.0,11229.0,15638.0
01125012304,10703.0,11229.0,15638.0
01125012305,10703.0,11229.0,15638.0
01125012306,10703.0,11229.0,15638.0
01125012307,10703.0,11229.0,15638.0
01125012403,10703.0,11229.0,15637.0
01125012404,10703.0,11229.0,15638.0
01125012406,10703.0,11229.0,15638.0
01125012407,10703.0,11229.0,15638.0
01125012408,10703.0,11229.0,15638.0
01125012501,10703.0,11229.0,15637.0
01125012503,10703.0,11229.0,15638.0
01125012504,10703.0,11229.0,15637.0
01125012505,10703.0,11229.0,15637.0
01125012600,10703.0,11229.0,15638.0
01125012700,10703.0,11229.0,15638.0
01125012800,10703.0,11229.0,15638.0
