GEOID20,District0
360290023003005,28.0
360290023004000,28.0
360290023004001,28.0
360290023004002,28.0
360290023004003,28.0
360290023004004,28.0
360290023004005,28.0
360290024001000,28.0
360290024001001,28.0
360290024001002,28.0
360290024001003,28.0
360290024001004,28.0
360290024001005,28.0
360290024001006,28.0
360290024002000,28.0
360290024002001,28.0
360290024002002,28.0
360290024002003,28.0
360290024002004,28.0
360290024002005,28.0
360290024002006,28.0
360290024003000,28.0
360290024003001,28.0
360290024003002,28.0
360290024003003,28.0
360290024003004,28.0
360290024003005,28.0
360290024003006,28.0
360290024003007,28.0
360290024003008,28.0
360290024003009,28.0
360290024003010,28.0
360290024003011,28.0
360290024003012,28.0
360290024003013,28.0
360290024004000,28.0
360290024004001,28.0
360290024004002,28.0
360290024004003,28.0
360290024004004,28.0
360290024004005,28.0
360290024004006,28.0
360290024004007,28.0
360290024004008,28.0
360290024004009,28.0
360290024004010,28.0
360290024005000,28.0
360290024005001,28.0
360290024005002,28.0
360290024005003,28.0
360290024005004,28.0
360290024005005,28.0
360290024005006,28.0
360290024005007,28.0
360290024005008,28.0
360290024005009,28.0
360290024005010,28.0
360290024005011,28.0
360290024005012,28.0
360290024005013,28.0
360290024005014,28.0
360290024005015,28.0
360290024005016,28.0
360290024005017,28.0
360290025021000,40.0
360290025021001,40.0
360290025021002,40.0
360290025021003,40.0
360290025021004,40.0
360290025021005,40.0
360290025021006,40.0
360290025021007,40.0
360290025021008,40.0
360290025021009,40.0
360290025021010,40.0
360290025021011,40.0
360290025021012,40.0
360290025021013,40.0
360290025021014,40.0
360290025021015,40.0
360290025021016,40.0
360290025021017,40.0
360290025021018,40.0
360290025022000,40.0
360290025022001,40.0
360290025022002,40.0
360290025022003,40.0
360290025022004,40.0
360290025022005,40.0
360290025022006,40.0
360290025022007,40.0
360290025022008,40.0
360290025022009,40.0
360290025022010,40.0
360290025022011,40.0
360290025022012,40.0
360290025023000,40.0
360290025023001,40.0
360290025023002,40.0
360290025023003,40.0
360290025023004,40.0
360290025023005,40.0
360290025023006,40.0
360290025023007,40.0
360290025023008,40.0
360290025023009,40.0
360290025023010,40.0
360290025023011,40.0
360290025023012,40.0
360290025023013,40.0
360290025023014,40.0
360290025023015,40.0
360290025023016,40.0
360290025023017,40.0
360290025023018,40.0
360290025023019,40.0
360290025023020,40.0
360290025023021,40.0
360290025023022,40.0
360290025023023,40.0
360290027031000,28.0
360290027031001,28.0
360290027031002,28.0
360290027031003,28.0
360290027031004,28.0
360290027031005,28.0
360290027031006,28.0
360290027031007,28.0
360290027031008,28.0
360290027031009,28.0
360290027031010,28.0
360290027031011,28.0
360290027031012,28.0
360290027031013,28.0
360290027031014,28.0
360290027031015,28.0
360290027031016,28.0
360290027041000,28.0
360290027041001,28.0
360290027041002,28.0
360290027041003,28.0
360290027041004,28.0
360290027041005,28.0
360290027042000,28.0
360290027042001,28.0
360290027042002,28.0
360290027042003,28.0
360290027042004,28.0
360290027042005,28.0
360290027043000,28.0
360290027043001,28.0
360290027043002,28.0
360290027043003,28.0
360290027043004,28.0
360290027043005,28.0
360290028011000,28.0
360290028011001,28.0
360290028011002,28.0
360290028011003,28.0
360290028011004,28.0
360290028011005,28.0
360290028011006,28.0
360290028011007,28.0
360290028011008,28.0
360290028011009,28.0
360290028011010,28.0
360290028012000,28.0
360290028012001,28.0
360290028012002,28.0
360290028012003,28.0
360290028012004,28.0
360290028021000,28.0
360290028021001,28.0
360290028021002,28.0
360290028021003,28.0
360290028021004,28.0
360290028021005,28.0
360290028021006,28.0
360290028021007,28.0
360290028021008,28.0
360290028021009,28.0
360290028021010,28.0
360290028021011,28.0
360290028021012,28.0
360290028021013,28.0
360290028021014,28.0
360290028021015,28.0
360290028021016,28.0
360290028021017,28.0
360290028021018,28.0
360290028021019,28.0
360290029001000,0.0
360290029001001,0.0
360290029001002,0.0
360290029001003,28.0
360290029001004,28.0
360290029001005,28.0
360290029002000,0.0
360290029002001,0.0
360290029002002,0.0
360290029002003,28.0
360290029002004,28.0
360290029002005,28.0
360290029002006,28.0
360290029003000,28.0
360290029003001,0.0
360290029003002,28.0
360290029003003,28.0
360290029003004,28.0
360290029003005,28.0
360290029004000,28.0
360290029004001,28.0
360290029004002,28.0
360290029004003,28.0
360290029004004,28.0
360290029004005,28.0
360290029004006,28.0
360290030001000,28.0
360290030001001,28.0
360290030001002,28.0
360290030001003,28.0
360290030001004,28.0
360290030001005,0.0
360290030002000,28.0
360290030002001,28.0
360290030002002,28.0
360290030002003,28.0
360290030002004,28.0
360290030002005,28.0
360290030002006,28.0
360290030002007,28.0
360290030002008,28.0
360290030002009,28.0
360290030002010,28.0
360290030002011,28.0
360290030002012,28.0
360290030002013,28.0
360290030003000,0.0
360290030003001,0.0
360290030003002,28.0
360290030003003,28.0
360290030003004,28.0
360290031001000,28.0
360290031001001,28.0
360290031001002,40.0
360290031001003,40.0
360290031001004,40.0
360290031001005,40.0
360290031001006,40.0
360290031001007,40.0
360290031001008,40.0
360290031001009,40.0
360290031001010,40.0
360290031001011,40.0
360290031001012,40.0
360290031001013,40.0
360290031001014,40.0
360290031001015,28.0
360290031001016,40.0
360290031001017,40.0
360290031001018,40.0
360290031001019,40.0
360290031001020,40.0
360290031002000,40.0
360290031002001,40.0
360290031002002,40.0
360290031002003,40.0
360290031002004,40.0
360290031002005,40.0
360290031002006,40.0
360290031002007,40.0
360290031002008,40.0
360290031002009,40.0
360290031002010,40.0
360290031002011,40.0
360290031002012,40.0
360290031002013,40.0
360290031002014,40.0
360290031002015,40.0
360290031002016,40.0
360290031002017,40.0
360290031002018,40.0
360290031003000,40.0
360290031003001,40.0
360290031003002,40.0
360290031003003,40.0
360290031003004,40.0
360290031003005,40.0
360290031003006,40.0
360290031003007,40.0
360290031003008,40.0
360290031003009,40.0
360290031003010,40.0
360290031003011,40.0
360290031003012,40.0
360290031003013,40.0
360290031003014,40.0
360290031003015,40.0
360290031003016,40.0
360290031003017,40.0
360290031003018,40.0
360290031004000,40.0
360290031004001,40.0
360290031004002,40.0
360290031004003,40.0
360290031004004,40.0
360290031004005,40.0
360290031004006,40.0
360290031004007,40.0
360290031004008,40.0
360290031004009,40.0
360290031004010,40.0
360290031004011,40.0
360290031004012,40.0
360290031004013,40.0
360290031004014,40.0
360290031004015,40.0
360290031004016,40.0
360290031004017,40.0
360290031004018,40.0
360290033011000,10.0
360290033011001,10.0
360290033011002,10.0
360290033011003,10.0
360290033012000,7.0
360290033012001,7.0
360290033012002,7.0
360290033012003,7.0
360290033012004,10.0
360290033012005,7.0
360290033012006,7.0
360290033012007,7.0
360290033012008,7.0
360290033012009,10.0
360290033012010,7.0
360290033012011,10.0
360290033013000,7.0
360290033013001,10.0
360290033013002,10.0
360290033013003,10.0
360290033013004,10.0
360290033013005,10.0
360290033013006,10.0
360290033014000,10.0
360290033014001,10.0
360290033014002,10.0
360290033014003,10.0
360290033014004,10.0
360290033021000,10.0
360290033021001,10.0
360290033021002,10.0
360290033021003,10.0
360290033021004,10.0
360290033021005,10.0
360290033021006,10.0
360290033021007,10.0
360290033021008,10.0
360290033021009,10.0
360290033021010,10.0
360290033021011,28.0
360290033021012,28.0
360290033022000,10.0
360290033022001,10.0
360290033022002,10.0
360290033022003,10.0
360290033022004,10.0
360290033022005,10.0
360290033022006,10.0
360290033022007,10.0
360290033022008,10.0
360290033022009,10.0
360290033022010,28.0
360290033022011,28.0
360290033022012,28.0
360290033022013,28.0
360290033022014,28.0
360290033023000,7.0
360290033023001,10.0
360290033023002,10.0
360290033023003,10.0
360290033023004,10.0
360290033023005,10.0
360290033023006,10.0
360290033023007,10.0
360290033023008,10.0
360290033023009,10.0
360290033023010,10.0
360290033023011,10.0
360290033023012,10.0
360290033023013,10.0
360290033023014,10.0
360290033023015,10.0
360290033024000,10.0
360290033024001,10.0
360290033024002,10.0
360290033024003,40.0
360290033024004,40.0
360290033024005,28.0
360290034001000,6.0
360290034001001,6.0
360290034001002,6.0
360290034001003,6.0
360290034001004,6.0
360290034001005,6.0
360290034002000,7.0
360290034002001,7.0
360290034002002,6.0
360290034002003,6.0
360290034002004,6.0
360290034002005,6.0
360290034003000,7.0
360290034003001,7.0
360290034003002,7.0
360290034003003,7.0
360290034003004,7.0
360290034003005,7.0
360290034003006,7.0
360290034004000,6.0
360290034004001,6.0
360290034004002,6.0
360290034004003,6.0
360290034005000,7.0
360290034005001,7.0
360290034005002,7.0
360290034005003,7.0
360290034005004,7.0
360290034005005,7.0
360290034005006,7.0
360290034005007,7.0
360290034005008,7.0
360290034005009,7.0
360290034005010,7.0
360290034005011,7.0
360290034005012,7.0
360290034005013,7.0
360290034005014,7.0
360290034005015,7.0
360290034005016,6.0
360290034005017,6.0
360290035011000,6.0
360290035011001,6.0
360290035011002,28.0
360290035011003,6.0
360290035011004,28.0
360290035011005,6.0
360290035011006,28.0
360290035011007,28.0
360290035011008,28.0
360290035011009,28.0
360290035011010,28.0
360290035011011,28.0
360290035011012,28.0
360290035011013,28.0
360290035011014,28.0
360290035011015,28.0
360290035011016,28.0
360290035011017,28.0
360290035012000,6.0
360290035012001,6.0
360290035012002,6.0
360290035012003,6.0
360290035012004,6.0
360290035012005,6.0
360290035012006,6.0
360290035012007,6.0
360290035012008,6.0
360290035012009,6.0
360290035012010,6.0
360290035021000,6.0
360290035021001,6.0
360290035021002,7.0
360290035021003,7.0
360290035021004,7.0
360290035021005,6.0
360290035021006,6.0
360290035021007,7.0
360290035021008,7.0
360290035021009,7.0
360290035022000,6.0
360290035022001,10.0
360290035022002,10.0
360290035022003,10.0
360290035022004,10.0
360290035022005,10.0
360290035022006,10.0
360290035022007,10.0
360290035022008,6.0
360290035022009,6.0
360290035022010,6.0
360290035022011,6.0
360290035022012,6.0
360290035022013,10.0
360290035022014,28.0
360290035022015,28.0
360290035022016,10.0
360290035022017,28.0
360290035022018,28.0
360290035022019,28.0
360290035022020,28.0
360290035022021,28.0
360290035022022,28.0
360290036001000,0.0
360290036001001,0.0
360290036001002,0.0
360290036001003,0.0
360290036001004,0.0
360290036001005,0.0
360290036001006,0.0
360290036001007,0.0
360290036001008,0.0
360290036001009,0.0
360290036001010,0.0
360290036002000,6.0
360290036002001,6.0
360290036002002,6.0
360290036003000,0.0
360290036003001,0.0
360290036003002,0.0
360290036003003,0.0
360290036003004,0.0
360290036003005,0.0
360290036003006,0.0
360290036003007,0.0
360290036003008,0.0
360290036003009,0.0
360290036004000,0.0
360290036004001,0.0
360290036004002,6.0
360290036004003,6.0
360290036004004,6.0
360290036004005,6.0
360290036004006,0.0
360290036004007,0.0
360290036004008,0.0
360290036004009,0.0
360290036004010,0.0
360290036004011,0.0
360290036004012,0.0
360290036004013,6.0
360290036004014,6.0
360290037001000,0.0
360290037001001,0.0
360290037001002,0.0
360290037001003,0.0
360290037001004,0.0
360290037001005,0.0
360290037001006,0.0
360290037002000,0.0
360290037002001,0.0
360290037002002,0.0
360290037002003,0.0
360290037002004,0.0
360290037002005,0.0
360290037002006,0.0
360290037002007,0.0
360290037003000,0.0
360290037003001,0.0
360290037003002,0.0
360290037003003,0.0
360290037003004,0.0
360290037003005,0.0
360290037004000,0.0
360290037004001,0.0
360290037004002,0.0
360290037004003,0.0
360290037004004,0.0
360290037004005,0.0
360290037004006,0.0
360290037004007,0.0
360290037004008,0.0
360290037004009,0.0
360290037004010,0.0
360290037004011,0.0
360290038001000,0.0
360290038001001,0.0
360290038001002,0.0
360290038001003,0.0
360290038001004,0.0
360290038001005,0.0
360290038001006,0.0
360290038002000,0.0
360290038002001,0.0
360290038002002,0.0
360290038002003,0.0
360290038002004,0.0
360290038002005,0.0
360290038003000,0.0
360290038003001,0.0
360290038003002,0.0
360290038003003,0.0
360290038003004,0.0
360290039011000,7.0
360290039011001,7.0
360290039011002,7.0
360290039011003,7.0
360290039011004,7.0
360290039011005,7.0
360290039011006,7.0
360290039011007,7.0
360290039011008,7.0
360290039011009,0.0
360290039011010,7.0
360290039011011,7.0
360290039011012,7.0
360290039011013,7.0
360290039011014,7.0
360290039011015,7.0
360290039011016,7.0
360290039011017,7.0
360290039011018,7.0
360290039011019,7.0
360290040021000,7.0
360290040021001,7.0
360290040021002,7.0
360290040021003,7.0
360290040021004,7.0
360290040021005,7.0
360290040021006,7.0
360290040021007,7.0
360290040021008,7.0
360290040021009,7.0
360290040021010,7.0
360290040021011,7.0
360290040021012,7.0
360290040021013,7.0
360290040021014,7.0
360290040021015,7.0
360290040022000,7.0
360290040022001,7.0
360290040022002,7.0
360290040022003,7.0
360290040022004,7.0
360290040022005,7.0
360290040022006,7.0
360290040031000,7.0
360290040031001,7.0
360290040031002,7.0
360290040031003,7.0
360290040031004,7.0
360290040031005,7.0
360290040031006,7.0
360290040031007,7.0
360290040032000,7.0
360290040032001,7.0
360290040032002,7.0
360290040032003,7.0
360290040032004,7.0
360290040032005,7.0
360290040032006,7.0
360290040032007,7.0
360290040032008,7.0
360290040033000,7.0
360290040033001,7.0
360290040033002,7.0
360290040033003,7.0
360290040033004,7.0
360290040033005,7.0
360290040033006,7.0
360290040033007,7.0
360290040033008,7.0
360290040033009,7.0
360290040033010,7.0
360290041001000,0.0
360290041001001,0.0
360290041001002,0.0
360290041001003,0.0
360290041001004,0.0
360290041001005,0.0
360290041001006,0.0
360290041001007,0.0
360290041001008,0.0
360290041001009,0.0
360290041001010,0.0
360290041002000,0.0
360290041002001,0.0
360290041002002,0.0
360290041002003,0.0
360290041002004,0.0
360290041002005,0.0
360290041002006,0.0
360290041002007,0.0
360290041002008,0.0
360290041003000,0.0
360290041003001,0.0
360290041003002,0.0
360290041003003,0.0
360290041003004,0.0
360290041003005,0.0
360290041003006,0.0
360290041004000,0.0
360290041004001,0.0
360290041004002,0.0
360290041004003,0.0
360290041004004,0.0
360290042001000,0.0
360290042001001,0.0
360290042001002,0.0
360290042001003,0.0
360290042001004,0.0
360290042001005,0.0
360290042002000,0.0
360290042002001,0.0
360290042002002,0.0
360290042002003,0.0
360290042002004,0.0
360290042002005,0.0
360290042003000,0.0
360290042003001,0.0
360290042003002,0.0
360290042003003,0.0
360290042003004,0.0
360290042003005,0.0
360290042003006,0.0
360290042004000,0.0
360290042004001,0.0
360290042004002,0.0
360290042004003,0.0
360290042005000,0.0
360290042005001,0.0
360290042005002,0.0
360290042005003,0.0
360290042005004,0.0
360290042005005,0.0
360290042005006,0.0
360290042005007,0.0
360290043001000,0.0
360290043001001,0.0
360290043001002,0.0
360290043001003,0.0
360290043001004,0.0
360290043001005,0.0
360290043002000,0.0
360290043002001,0.0
360290043002002,0.0
360290043002003,0.0
360290043002004,0.0
360290043002005,0.0
360290043003000,0.0
360290043003001,0.0
360290043003002,0.0
360290043003003,0.0
360290043003004,0.0
360290043003005,0.0
360290043004000,0.0
360290043004001,0.0
360290043004002,0.0
360290043004003,0.0
360290043004004,0.0
360290043004005,0.0
360290043004006,0.0
360290043004007,0.0
360290043004008,0.0
360290043005000,0.0
360290043005001,0.0
360290043005002,0.0
360290043005003,0.0
360290043005004,0.0
360290043005005,0.0
360290043006000,0.0
360290043006001,0.0
360290043006002,0.0
360290043006003,0.0
360290043006004,0.0
